Phi[deg],Theta[deg],re(rEPhi)[mV]
59,-160,-456.557
60,-160,-384.618
61,-160,-313.712
62,-160,-243.88
63,-160,-175.162
64,-160,-107.591
65,-160,-41.1997
66,-160,23.9864
67,-160,87.9444
68,-160,150.655
69,-160,212.104
70,-160,272.281
71,-160,331.177
72,-160,388.789
73,-160,445.118
74,-160,500.166
75,-160,553.943
76,-160,606.456
77,-160,657.722
78,-160,707.756
79,-160,756.58
80,-160,804.215
81,-160,850.689
82,-160,896.029
83,-160,940.267
84,-160,983.436
85,-160,1025.57
86,-160,1066.72
87,-160,1106.91
88,-160,1146.18
89,-160,1184.59
90,-160,1222.18
91,-160,1258.98
92,-160,1295.06
93,-160,1330.46
94,-160,1365.23
95,-160,1399.42
96,-160,1433.08
97,-160,1466.27
98,-160,1499.02
99,-160,1531.4
100,-160,1563.46
101,-160,1595.24
102,-160,1626.8
103,-160,1658.19
104,-160,1689.45
105,-160,1720.63
106,-160,1751.78
107,-160,1782.94
108,-160,1814.17
109,-160,1845.48
110,-160,1876.94
111,-160,1908.57
112,-160,1940.42
113,-160,1972.5
114,-160,2004.86
115,-160,2037.53
116,-160,2070.52
117,-160,2103.86
118,-160,2137.58
119,-160,2171.68
120,-160,2206.18
121,-160,2241.09
122,-160,2276.42
123,-160,2312.18
124,-160,2348.36
125,-160,2384.96
126,-160,2421.97
127,-160,2459.39
128,-160,2497.21
129,-160,2535.4
130,-160,2573.95
131,-160,2612.84
132,-160,2652.04
133,-160,2691.52
134,-160,2731.25
135,-160,2771.19
136,-160,2811.32
137,-160,2851.58
138,-160,2891.94
139,-160,2932.35
140,-160,2972.77
141,-160,3013.14
142,-160,3053.42
143,-160,3093.55
144,-160,3133.48
145,-160,3173.15
146,-160,3212.51
147,-160,3251.5
148,-160,3290.06
149,-160,3328.14
150,-160,3365.68
151,-160,3402.62
152,-160,3438.9
153,-160,3474.47
154,-160,3509.28
155,-160,3543.26
156,-160,3576.37
157,-160,3608.56
158,-160,3639.77
159,-160,3669.96
160,-160,3699.09
161,-160,3727.11
162,-160,3753.99
163,-160,3779.69
164,-160,3804.17
165,-160,3827.41
166,-160,3849.38
167,-160,3870.05
168,-160,3889.42
169,-160,3907.46
170,-160,3924.16
171,-160,3939.51
172,-160,3953.51
173,-160,3966.17
174,-160,3977.48
175,-160,3987.45
176,-160,3996.1
177,-160,4003.45
178,-160,4009.51
179,-160,4014.3
180,-160,4017.86
-180,-159,3997.44
-179,-159,4002.19
-178,-159,4005.69
-177,-159,4008
-176,-159,4009.15
-175,-159,4009.19
-174,-159,4008.17
-173,-159,4006.14
-172,-159,4003.16
-171,-159,3999.28
-170,-159,3994.57
-169,-159,3989.08
-168,-159,3982.88
-167,-159,3976.03
-166,-159,3968.6
-165,-159,3960.65
-164,-159,3952.26
-163,-159,3943.49
-162,-159,3934.4
-161,-159,3925.06
-160,-159,3915.55
-159,-159,3905.91
-158,-159,3896.23
-157,-159,3886.56
-156,-159,3876.97
-155,-159,3867.5
-154,-159,3858.23
-153,-159,3849.21
-152,-159,3840.49
-151,-159,3832.12
-150,-159,3824.14
-149,-159,3816.61
-148,-159,3809.57
-147,-159,3803.05
-146,-159,3797.09
-145,-159,3791.72
-144,-159,3786.97
-143,-159,3782.87
-142,-159,3779.43
-141,-159,3776.68
-140,-159,3774.63
-139,-159,3773.28
-138,-159,3772.64
-137,-159,3772.73
-136,-159,3773.53
-135,-159,3775.04
-134,-159,3777.26
-133,-159,3780.17
-132,-159,3783.75
-131,-159,3788
-130,-159,3792.87
-129,-159,3798.36
-128,-159,3804.44
-127,-159,3811.06
-126,-159,3818.2
-125,-159,3825.82
-124,-159,3833.87
-123,-159,3842.32
-122,-159,3851.12
-121,-159,3860.23
-120,-159,3869.58
-119,-159,3879.14
-118,-159,3888.83
-117,-159,3898.62
-116,-159,3908.44
-115,-159,3918.23
-114,-159,3927.93
-113,-159,3937.47
-112,-159,3946.79
-111,-159,3955.83
-110,-159,3964.52
-109,-159,3972.79
-108,-159,3980.57
-107,-159,3987.79
-106,-159,3994.39
-105,-159,4000.29
-104,-159,4005.41
-103,-159,4009.7
-102,-159,4013.07
-101,-159,4015.45
-100,-159,4016.78
-99,-159,4016.98
-98,-159,4015.97
-97,-159,4013.69
-96,-159,4010.06
-95,-159,4005.02
-94,-159,3998.49
-93,-159,3990.4
-92,-159,3980.69
-91,-159,3969.28
-90,-159,3956.12
-89,-159,3941.12
-88,-159,3924.24
-87,-159,3905.41
-86,-159,3884.56
-85,-159,3861.64
-84,-159,3836.59
-83,-159,3809.35
-82,-159,3779.87
-81,-159,3748.1
-80,-159,3713.99
-79,-159,3677.49
-78,-159,3638.57
-77,-159,3597.18
-76,-159,3553.28
-75,-159,3506.84
-74,-159,3457.84
-73,-159,3406.23
-72,-159,3352.01
-71,-159,3295.15
-70,-159,3235.64
-69,-159,3173.47
-68,-159,3108.63
-67,-159,3041.11
-66,-159,2970.94
-65,-159,2898.1
-64,-159,2822.62
-63,-159,2744.51
-62,-159,2663.79
-61,-159,2580.51
-60,-159,2494.68
-59,-159,2406.35
-58,-159,2315.57
-57,-159,2222.38
-56,-159,2126.85
-55,-159,2029.03
-54,-159,1928.99
-53,-159,1826.81
-52,-159,1722.57
-51,-159,1616.35
-50,-159,1508.24
-49,-159,1398.33
-48,-159,1286.74
-47,-159,1173.56
-46,-159,1058.91
-45,-159,942.9
-44,-159,825.656
-43,-159,707.302
-42,-159,587.97
-41,-159,467.792
-40,-159,346.908
-39,-159,225.458
-38,-159,103.589
-37,-159,-18.5517
-36,-159,-140.814
-35,-159,-263.044
-34,-159,-385.086
-33,-159,-506.784
-32,-159,-627.981
-31,-159,-748.515
-30,-159,-868.229
-29,-159,-986.962
-28,-159,-1104.55
-27,-159,-1220.85
-26,-159,-1335.68
-25,-159,-1448.9
-24,-159,-1560.36
-23,-159,-1669.89
-22,-159,-1777.35
-21,-159,-1882.59
-20,-159,-1985.47
-19,-159,-2085.85
-18,-159,-2183.6
-17,-159,-2278.57
-16,-159,-2370.64
-15,-159,-2459.7
-14,-159,-2545.63
-13,-159,-2628.31
-12,-159,-2707.64
-11,-159,-2783.53
-10,-159,-2855.87
-9,-159,-2924.59
-8,-159,-2989.61
-7,-159,-3050.84
-6,-159,-3108.24
-5,-159,-3161.74
-4,-159,-3211.29
-3,-159,-3256.85
-2,-159,-3298.38
-1,-159,-3335.85
0,-159,-3369.25
1,-159,-3398.56
2,-159,-3423.78
3,-159,-3444.9
4,-159,-3461.94
5,-159,-3474.92
6,-159,-3483.85
7,-159,-3488.77
8,-159,-3489.71
9,-159,-3486.72
10,-159,-3479.85
11,-159,-3469.15
12,-159,-3454.69
13,-159,-3436.53
14,-159,-3414.76
15,-159,-3389.45
16,-159,-3360.67
17,-159,-3328.53
18,-159,-3293.12
19,-159,-3254.53
20,-159,-3212.87
21,-159,-3168.23
22,-159,-3120.74
23,-159,-3070.5
24,-159,-3017.62
25,-159,-2962.23
26,-159,-2904.44
27,-159,-2844.37
28,-159,-2782.15
29,-159,-2717.89
30,-159,-2651.73
31,-159,-2583.79
32,-159,-2514.2
33,-159,-2443.07
34,-159,-2370.54
35,-159,-2296.73
36,-159,-2221.77
37,-159,-2145.78
38,-159,-2068.88
39,-159,-1991.19
40,-159,-1912.83
41,-159,-1833.93
42,-159,-1754.58
43,-159,-1674.92
44,-159,-1595.04
45,-159,-1515.06
46,-159,-1435.07
47,-159,-1355.2
48,-159,-1275.52
49,-159,-1196.14
50,-159,-1117.14
51,-159,-1038.63
52,-159,-960.673
53,-159,-883.363
54,-159,-806.772
55,-159,-730.974
56,-159,-656.039
57,-159,-582.03
58,-159,-509.009
59,-159,-437.033
60,-159,-366.153
61,-159,-296.417
62,-159,-227.87
63,-159,-160.55
64,-159,-94.493
65,-159,-29.729
66,-159,33.7155
67,-159,95.8182
68,-159,156.561
69,-159,215.931
70,-159,273.918
71,-159,330.516
72,-159,385.725
73,-159,439.546
74,-159,491.986
75,-159,543.055
76,-159,592.767
77,-159,641.139
78,-159,688.192
79,-159,733.949
80,-159,778.44
81,-159,821.692
82,-159,863.741
83,-159,904.622
84,-159,944.374
85,-159,983.039
86,-159,1020.66
87,-159,1057.28
88,-159,1092.95
89,-159,1127.72
90,-159,1161.65
91,-159,1194.77
92,-159,1227.16
93,-159,1258.85
94,-159,1289.92
95,-159,1320.42
96,-159,1350.39
97,-159,1379.91
98,-159,1409.04
99,-159,1437.82
100,-159,1466.32
101,-159,1494.59
102,-159,1522.7
103,-159,1550.69
104,-159,1578.63
105,-159,1606.57
106,-159,1634.55
107,-159,1662.65
108,-159,1690.89
109,-159,1719.34
110,-159,1748.03
111,-159,1777.01
112,-159,1806.32
113,-159,1836.01
114,-159,1866.1
115,-159,1896.63
116,-159,1927.63
117,-159,1959.13
118,-159,1991.15
119,-159,2023.72
120,-159,2056.84
121,-159,2090.54
122,-159,2124.82
123,-159,2159.69
124,-159,2195.16
125,-159,2231.22
126,-159,2267.87
127,-159,2305.1
128,-159,2342.89
129,-159,2381.24
130,-159,2420.13
131,-159,2459.52
132,-159,2499.4
133,-159,2539.72
134,-159,2580.47
135,-159,2621.6
136,-159,2663.07
137,-159,2704.84
138,-159,2746.86
139,-159,2789.09
140,-159,2831.46
141,-159,2873.93
142,-159,2916.44
143,-159,2958.93
144,-159,3001.35
145,-159,3043.62
146,-159,3085.7
147,-159,3127.5
148,-159,3168.98
149,-159,3210.06
150,-159,3250.68
151,-159,3290.77
152,-159,3330.27
153,-159,3369.12
154,-159,3407.25
155,-159,3444.6
156,-159,3481.11
157,-159,3516.72
158,-159,3551.38
159,-159,3585.03
160,-159,3617.61
161,-159,3649.09
162,-159,3679.41
163,-159,3708.52
164,-159,3736.41
165,-159,3763.01
166,-159,3788.31
167,-159,3812.28
168,-159,3834.89
169,-159,3856.12
170,-159,3875.96
171,-159,3894.39
172,-159,3911.42
173,-159,3927.02
174,-159,3941.22
175,-159,3954.01
176,-159,3965.41
177,-159,3975.43
178,-159,3984.1
179,-159,3991.42
180,-159,3997.44
-180,-158,3975.85
-179,-158,3983.13
-178,-158,3989.1
-177,-158,3993.79
-176,-158,3997.25
-175,-158,3999.54
-174,-158,4000.7
-173,-158,4000.79
-172,-158,3999.86
-171,-158,3997.99
-170,-158,3995.22
-169,-158,3991.64
-168,-158,3987.3
-167,-158,3982.27
-166,-158,3976.63
-165,-158,3970.44
-164,-158,3963.79
-163,-158,3956.73
-162,-158,3949.35
-161,-158,3941.71
-160,-158,3933.89
-159,-158,3925.95
-158,-158,3917.97
-157,-158,3910.02
-156,-158,3902.16
-155,-158,3894.45
-154,-158,3886.96
-153,-158,3879.74
-152,-158,3872.87
-151,-158,3866.37
-150,-158,3860.33
-149,-158,3854.76
-148,-158,3849.74
-147,-158,3845.28
-146,-158,3841.44
-145,-158,3838.25
-144,-158,3835.74
-143,-158,3833.93
-142,-158,3832.85
-141,-158,3832.51
-140,-158,3832.93
-139,-158,3834.13
-138,-158,3836.11
-137,-158,3838.87
-136,-158,3842.41
-135,-158,3846.72
-134,-158,3851.81
-133,-158,3857.65
-132,-158,3864.23
-131,-158,3871.53
-130,-158,3879.53
-129,-158,3888.19
-128,-158,3897.5
-127,-158,3907.42
-126,-158,3917.91
-125,-158,3928.92
-124,-158,3940.43
-123,-158,3952.39
-122,-158,3964.74
-121,-158,3977.44
-120,-158,3990.43
-119,-158,4003.67
-118,-158,4017.08
-117,-158,4030.63
-116,-158,4044.24
-115,-158,4057.85
-114,-158,4071.39
-113,-158,4084.82
-112,-158,4098.04
-111,-158,4111.01
-110,-158,4123.64
-109,-158,4135.87
-108,-158,4147.63
-107,-158,4158.84
-106,-158,4169.44
-105,-158,4179.34
-104,-158,4188.48
-103,-158,4196.77
-102,-158,4204.15
-101,-158,4210.54
-100,-158,4215.86
-99,-158,4220.04
-98,-158,4223
-97,-158,4224.67
-96,-158,4224.97
-95,-158,4223.83
-94,-158,4221.17
-93,-158,4216.93
-92,-158,4211.02
-91,-158,4203.37
-90,-158,4193.92
-89,-158,4182.6
-88,-158,4169.33
-87,-158,4154.05
-86,-158,4136.68
-85,-158,4117.18
-84,-158,4095.47
-83,-158,4071.49
-82,-158,4045.19
-81,-158,4016.5
-80,-158,3985.38
-79,-158,3951.76
-78,-158,3915.62
-77,-158,3876.88
-76,-158,3835.52
-75,-158,3791.5
-74,-158,3744.77
-73,-158,3695.31
-72,-158,3643.08
-71,-158,3588.06
-70,-158,3530.24
-69,-158,3469.59
-68,-158,3406.1
-67,-158,3339.77
-66,-158,3270.59
-65,-158,3198.57
-64,-158,3123.72
-63,-158,3046.05
-62,-158,2965.57
-61,-158,2882.32
-60,-158,2796.32
-59,-158,2707.62
-58,-158,2616.24
-57,-158,2522.25
-56,-158,2425.7
-55,-158,2326.64
-54,-158,2225.15
-53,-158,2121.3
-52,-158,2015.16
-51,-158,1906.83
-50,-158,1796.39
-49,-158,1683.94
-48,-158,1569.59
-47,-158,1453.44
-46,-158,1335.61
-45,-158,1216.22
-44,-158,1095.39
-43,-158,973.264
-42,-158,849.967
-41,-158,725.643
-40,-158,600.436
-39,-158,474.495
-38,-158,347.972
-37,-158,221.025
-36,-158,93.8121
-35,-158,-33.5042
-34,-158,-160.76
-33,-158,-287.787
-32,-158,-414.419
-31,-158,-540.485
-30,-158,-665.816
-29,-158,-790.241
-28,-158,-913.588
-27,-158,-1035.69
-26,-158,-1156.37
-25,-158,-1275.47
-24,-158,-1392.82
-23,-158,-1508.25
-22,-158,-1621.61
-21,-158,-1732.74
-20,-158,-1841.47
-19,-158,-1947.67
-18,-158,-2051.18
-17,-158,-2151.86
-16,-158,-2249.57
-15,-158,-2344.19
-14,-158,-2435.59
-13,-158,-2523.64
-12,-158,-2608.23
-11,-158,-2689.27
-10,-158,-2766.64
-9,-158,-2840.25
-8,-158,-2910.02
-7,-158,-2975.87
-6,-158,-3037.73
-5,-158,-3095.54
-4,-158,-3149.23
-3,-158,-3198.78
-2,-158,-3244.12
-1,-158,-3285.24
0,-158,-3322.11
1,-158,-3354.72
2,-158,-3383.06
3,-158,-3407.13
4,-158,-3426.94
5,-158,-3442.5
6,-158,-3453.85
7,-158,-3461
8,-158,-3464.01
9,-158,-3462.92
10,-158,-3457.78
11,-158,-3448.65
12,-158,-3435.6
13,-158,-3418.7
14,-158,-3398.02
15,-158,-3373.66
16,-158,-3345.7
17,-158,-3314.24
18,-158,-3279.38
19,-158,-3241.21
20,-158,-3199.86
21,-158,-3155.42
22,-158,-3108.02
23,-158,-3057.78
24,-158,-3004.81
25,-158,-2949.24
26,-158,-2891.2
27,-158,-2830.82
28,-158,-2768.22
29,-158,-2703.53
30,-158,-2636.9
31,-158,-2568.45
32,-158,-2498.31
33,-158,-2426.62
34,-158,-2353.51
35,-158,-2279.11
36,-158,-2203.55
37,-158,-2126.98
38,-158,-2049.5
39,-158,-1971.26
40,-158,-1892.38
41,-158,-1812.98
42,-158,-1733.18
43,-158,-1653.11
44,-158,-1572.87
45,-158,-1492.59
46,-158,-1412.37
47,-158,-1332.32
48,-158,-1252.54
49,-158,-1173.14
50,-158,-1094.21
51,-158,-1015.84
52,-158,-938.123
53,-158,-861.143
54,-158,-784.981
55,-158,-709.713
56,-158,-635.41
57,-158,-562.141
58,-158,-489.967
59,-158,-418.948
60,-158,-349.138
61,-158,-280.586
62,-158,-213.336
63,-158,-147.43
64,-158,-82.9016
65,-158,-19.7827
66,-158,41.9005
67,-158,102.126
68,-158,160.878
69,-158,218.142
70,-158,273.911
71,-158,328.181
72,-158,380.952
73,-158,432.229
74,-158,482.02
75,-158,530.339
76,-158,577.202
77,-158,622.631
78,-158,666.649
79,-158,709.284
80,-158,750.568
81,-158,790.536
82,-158,829.225
83,-158,866.677
84,-158,902.935
85,-158,938.046
86,-158,972.06
87,-158,1005.03
88,-158,1037
89,-158,1068.04
90,-158,1098.2
91,-158,1127.54
92,-158,1156.11
93,-158,1184
94,-158,1211.25
95,-158,1237.92
96,-158,1264.1
97,-158,1289.83
98,-158,1315.19
99,-158,1340.24
100,-158,1365.04
101,-158,1389.67
102,-158,1414.18
103,-158,1438.64
104,-158,1463.11
105,-158,1487.66
106,-158,1512.34
107,-158,1537.21
108,-158,1562.33
109,-158,1587.75
110,-158,1613.53
111,-158,1639.72
112,-158,1666.36
113,-158,1693.49
114,-158,1721.17
115,-158,1749.43
116,-158,1778.31
117,-158,1807.83
118,-158,1838.03
119,-158,1868.93
120,-158,1900.55
121,-158,1932.92
122,-158,1966.04
123,-158,1999.93
124,-158,2034.59
125,-158,2070.02
126,-158,2106.22
127,-158,2143.18
128,-158,2180.9
129,-158,2219.35
130,-158,2258.51
131,-158,2298.37
132,-158,2338.9
133,-158,2380.06
134,-158,2421.81
135,-158,2464.12
136,-158,2506.95
137,-158,2550.24
138,-158,2593.96
139,-158,2638.03
140,-158,2682.41
141,-158,2727.04
142,-158,2771.86
143,-158,2816.8
144,-158,2861.79
145,-158,2906.77
146,-158,2951.67
147,-158,2996.41
148,-158,3040.92
149,-158,3085.14
150,-158,3128.99
151,-158,3172.38
152,-158,3215.27
153,-158,3257.56
154,-158,3299.18
155,-158,3340.08
156,-158,3380.17
157,-158,3419.4
158,-158,3457.69
159,-158,3494.98
160,-158,3531.22
161,-158,3566.35
162,-158,3600.31
163,-158,3633.06
164,-158,3664.54
165,-158,3694.72
166,-158,3723.56
167,-158,3751.02
168,-158,3777.07
169,-158,3801.69
170,-158,3824.87
171,-158,3846.57
172,-158,3866.8
173,-158,3885.55
174,-158,3902.81
175,-158,3918.6
176,-158,3932.92
177,-158,3945.78
178,-158,3957.2
179,-158,3967.22
180,-158,3975.85
-180,-157,3953.22
-179,-157,3963.18
-178,-157,3971.73
-177,-157,3978.94
-176,-157,3984.84
-175,-157,3989.49
-174,-157,3992.94
-173,-157,3995.24
-172,-157,3996.47
-171,-157,3996.69
-170,-157,3995.96
-169,-157,3994.35
-168,-157,3991.94
-167,-157,3988.8
-166,-157,3985
-165,-157,3980.63
-164,-157,3975.75
-163,-157,3970.46
-162,-157,3964.81
-161,-157,3958.9
-160,-157,3952.79
-159,-157,3946.57
-158,-157,3940.31
-157,-157,3934.07
-156,-157,3927.94
-155,-157,3921.98
-154,-157,3916.26
-153,-157,3910.84
-152,-157,3905.78
-151,-157,3901.15
-150,-157,3896.99
-149,-157,3893.35
-148,-157,3890.3
-147,-157,3887.87
-146,-157,3886.09
-145,-157,3885.02
-144,-157,3884.67
-143,-157,3885.09
-142,-157,3886.29
-141,-157,3888.29
-140,-157,3891.11
-139,-157,3894.76
-138,-157,3899.25
-137,-157,3904.58
-136,-157,3910.75
-135,-157,3917.76
-134,-157,3925.6
-133,-157,3934.25
-132,-157,3943.7
-131,-157,3953.92
-130,-157,3964.9
-129,-157,3976.6
-128,-157,3989
-127,-157,4002.06
-126,-157,4015.74
-125,-157,4030
-124,-157,4044.8
-123,-157,4060.09
-122,-157,4075.82
-121,-157,4091.94
-120,-157,4108.4
-119,-157,4125.14
-118,-157,4142.09
-117,-157,4159.21
-116,-157,4176.43
-115,-157,4193.68
-114,-157,4210.89
-113,-157,4228.01
-112,-157,4244.96
-111,-157,4261.67
-110,-157,4278.06
-109,-157,4294.08
-108,-157,4309.64
-107,-157,4324.67
-106,-157,4339.1
-105,-157,4352.84
-104,-157,4365.82
-103,-157,4377.98
-102,-157,4389.21
-101,-157,4399.46
-100,-157,4408.65
-99,-157,4416.68
-98,-157,4423.5
-97,-157,4429.01
-96,-157,4433.14
-95,-157,4435.81
-94,-157,4436.95
-93,-157,4436.48
-92,-157,4434.31
-91,-157,4430.38
-90,-157,4424.62
-89,-157,4416.93
-88,-157,4407.26
-87,-157,4395.53
-86,-157,4381.67
-85,-157,4365.61
-84,-157,4347.28
-83,-157,4326.61
-82,-157,4303.55
-81,-157,4278.02
-80,-157,4249.97
-79,-157,4219.35
-78,-157,4186.09
-77,-157,4150.14
-76,-157,4111.46
-75,-157,4069.99
-74,-157,4025.7
-73,-157,3978.55
-72,-157,3928.49
-71,-157,3875.51
-70,-157,3819.57
-69,-157,3760.65
-68,-157,3698.73
-67,-157,3633.81
-66,-157,3565.86
-65,-157,3494.9
-64,-157,3420.91
-63,-157,3343.92
-62,-157,3263.93
-61,-157,3180.97
-60,-157,3095.05
-59,-157,3006.23
-58,-157,2914.52
-57,-157,2819.98
-56,-157,2722.67
-55,-157,2622.63
-54,-157,2519.93
-53,-157,2414.66
-52,-157,2306.87
-51,-157,2196.67
-50,-157,2084.13
-49,-157,1969.37
-48,-157,1852.48
-47,-157,1733.58
-46,-157,1612.78
-45,-157,1490.21
-44,-157,1366
-43,-157,1240.28
-42,-157,1113.2
-41,-157,984.897
-40,-157,855.525
-39,-157,725.241
-38,-157,594.204
-37,-157,462.579
-36,-157,330.533
-35,-157,198.238
-34,-157,65.8673
-33,-157,-66.4024
-32,-157,-198.393
-31,-157,-329.924
-30,-157,-460.815
-29,-157,-590.884
-28,-157,-719.948
-27,-157,-847.828
-26,-157,-974.341
-25,-157,-1099.31
-24,-157,-1222.55
-23,-157,-1343.89
-22,-157,-1463.16
-21,-157,-1580.19
-20,-157,-1694.81
-19,-157,-1806.86
-18,-157,-1916.17
-17,-157,-2022.61
-16,-157,-2126.02
-15,-157,-2226.25
-14,-157,-2323.18
-13,-157,-2416.67
-12,-157,-2506.6
-11,-157,-2592.86
-10,-157,-2675.33
-9,-157,-2753.92
-8,-157,-2828.53
-7,-157,-2899.07
-6,-157,-2965.48
-5,-157,-3027.68
-4,-157,-3085.62
-3,-157,-3139.23
-2,-157,-3188.49
-1,-157,-3233.34
0,-157,-3273.78
1,-157,-3309.77
2,-157,-3341.32
3,-157,-3368.43
4,-157,-3391.09
5,-157,-3409.33
6,-157,-3423.18
7,-157,-3432.67
8,-157,-3437.83
9,-157,-3438.72
10,-157,-3435.39
11,-157,-3427.91
12,-157,-3416.35
13,-157,-3400.77
14,-157,-3381.28
15,-157,-3357.94
16,-157,-3330.87
17,-157,-3300.16
18,-157,-3265.91
19,-157,-3228.23
20,-157,-3187.25
21,-157,-3143.07
22,-157,-3095.83
23,-157,-3045.64
24,-157,-2992.63
25,-157,-2936.94
26,-157,-2878.7
27,-157,-2818.05
28,-157,-2755.12
29,-157,-2690.05
30,-157,-2622.98
31,-157,-2554.05
32,-157,-2483.41
33,-157,-2411.18
34,-157,-2337.52
35,-157,-2262.56
36,-157,-2186.44
37,-157,-2109.3
38,-157,-2031.28
39,-157,-1952.51
40,-157,-1873.12
41,-157,-1793.24
42,-157,-1713
43,-157,-1632.53
44,-157,-1551.94
45,-157,-1471.36
46,-157,-1390.91
47,-157,-1310.69
48,-157,-1230.82
49,-157,-1151.4
50,-157,-1072.53
51,-157,-994.303
52,-157,-916.821
53,-157,-840.169
54,-157,-764.432
55,-157,-689.688
56,-157,-616.012
57,-157,-543.476
58,-157,-472.144
59,-157,-402.078
60,-157,-333.332
61,-157,-265.959
62,-157,-200.003
63,-157,-135.507
64,-157,-72.5066
65,-157,-11.0327
66,-157,48.8881
67,-157,107.234
68,-157,163.989
69,-157,219.141
70,-157,272.683
71,-157,324.612
72,-157,374.93
73,-157,423.645
74,-157,470.768
75,-157,516.313
76,-157,560.301
77,-157,602.756
78,-157,643.705
79,-157,683.18
80,-157,721.216
81,-157,757.853
82,-157,793.132
83,-157,827.101
84,-157,859.807
85,-157,891.302
86,-157,921.641
87,-157,950.881
88,-157,979.082
89,-157,1006.3
90,-157,1032.61
91,-157,1058.08
92,-157,1082.76
93,-157,1106.73
94,-157,1130.05
95,-157,1152.81
96,-157,1175.06
97,-157,1196.89
98,-157,1218.37
99,-157,1239.56
100,-157,1260.55
101,-157,1281.39
102,-157,1302.18
103,-157,1322.97
104,-157,1343.84
105,-157,1364.85
106,-157,1386.08
107,-157,1407.58
108,-157,1429.43
109,-157,1451.68
110,-157,1474.4
111,-157,1497.64
112,-157,1521.46
113,-157,1545.9
114,-157,1571.02
115,-157,1596.87
116,-157,1623.47
117,-157,1650.88
118,-157,1679.12
119,-157,1708.22
120,-157,1738.22
121,-157,1769.13
122,-157,1800.97
123,-157,1833.76
124,-157,1867.5
125,-157,1902.2
126,-157,1937.86
127,-157,1974.46
128,-157,2012.01
129,-157,2050.49
130,-157,2089.87
131,-157,2130.14
132,-157,2171.27
133,-157,2213.22
134,-157,2255.95
135,-157,2299.43
136,-157,2343.6
137,-157,2388.42
138,-157,2433.84
139,-157,2479.79
140,-157,2526.21
141,-157,2573.05
142,-157,2620.22
143,-157,2667.67
144,-157,2715.31
145,-157,2763.08
146,-157,2810.89
147,-157,2858.67
148,-157,2906.34
149,-157,2953.82
150,-157,3001.02
151,-157,3047.86
152,-157,3094.26
153,-157,3140.15
154,-157,3185.43
155,-157,3230.03
156,-157,3273.88
157,-157,3316.89
158,-157,3359
159,-157,3400.13
160,-157,3440.21
161,-157,3479.17
162,-157,3516.97
163,-157,3553.53
164,-157,3588.81
165,-157,3622.76
166,-157,3655.33
167,-157,3686.47
168,-157,3716.16
169,-157,3744.37
170,-157,3771.06
171,-157,3796.23
172,-157,3819.84
173,-157,3841.91
174,-157,3862.42
175,-157,3881.37
176,-157,3898.77
177,-157,3914.63
178,-157,3928.98
179,-157,3941.84
180,-157,3953.22
-180,-156,3929.7
-179,-156,3942.46
-178,-156,3953.74
-177,-156,3963.59
-176,-156,3972.04
-175,-156,3979.16
-174,-156,3985
-173,-156,3989.63
-172,-156,3993.1
-171,-156,3995.49
-170,-156,3996.87
-169,-156,3997.32
-168,-156,3996.9
-167,-156,3995.71
-166,-156,3993.81
-165,-156,3991.3
-164,-156,3988.25
-163,-156,3984.74
-162,-156,3980.87
-161,-156,3976.7
-160,-156,3972.33
-159,-156,3967.83
-158,-156,3963.29
-157,-156,3958.78
-156,-156,3954.37
-155,-156,3950.15
-154,-156,3946.18
-153,-156,3942.53
-152,-156,3939.26
-151,-156,3936.45
-150,-156,3934.14
-149,-156,3932.39
-148,-156,3931.26
-147,-156,3930.79
-146,-156,3931.02
-145,-156,3932
-144,-156,3933.75
-143,-156,3936.31
-142,-156,3939.7
-141,-156,3943.94
-140,-156,3949.06
-139,-156,3955.06
-138,-156,3961.96
-137,-156,3969.75
-136,-156,3978.43
-135,-156,3988.01
-134,-156,3998.46
-133,-156,4009.79
-132,-156,4021.96
-131,-156,4034.96
-130,-156,4048.77
-129,-156,4063.35
-128,-156,4078.67
-127,-156,4094.71
-126,-156,4111.4
-125,-156,4128.73
-124,-156,4146.64
-123,-156,4165.07
-122,-156,4183.99
-121,-156,4203.34
-120,-156,4223.07
-119,-156,4243.11
-118,-156,4263.4
-117,-156,4283.89
-116,-156,4304.51
-115,-156,4325.19
-114,-156,4345.86
-113,-156,4366.47
-112,-156,4386.93
-111,-156,4407.18
-110,-156,4427.14
-109,-156,4446.74
-108,-156,4465.9
-107,-156,4484.56
-106,-156,4502.62
-105,-156,4520.02
-104,-156,4536.67
-103,-156,4552.5
-102,-156,4567.44
-101,-156,4581.39
-100,-156,4594.27
-99,-156,4606.02
-98,-156,4616.55
-97,-156,4625.77
-96,-156,4633.61
-95,-156,4639.99
-94,-156,4644.83
-93,-156,4648.04
-92,-156,4649.55
-91,-156,4649.27
-90,-156,4647.13
-89,-156,4643.05
-88,-156,4636.96
-87,-156,4628.77
-86,-156,4618.41
-85,-156,4605.8
-84,-156,4590.88
-83,-156,4573.57
-82,-156,4553.8
-81,-156,4531.51
-80,-156,4506.62
-79,-156,4479.07
-78,-156,4448.81
-77,-156,4415.77
-76,-156,4379.9
-75,-156,4341.14
-74,-156,4299.45
-73,-156,4254.77
-72,-156,4207.08
-71,-156,4156.32
-70,-156,4102.47
-69,-156,4045.49
-68,-156,3985.37
-67,-156,3922.08
-66,-156,3855.6
