"a [mm]","Alpha1 [deg]","Beta1 [deg]","Dphia [deg]","Dthetaa [deg]","Gamma1 [deg]","h [mm]","Hprobe [mm]","numseg []","phip1 [deg]","rprobe [mm]","Rteflon [mm]","thetap1 [deg]","Freq [GHz]","re(ActiveZ(Wave_Port1:1)) []","im(ActiveZ(Wave_Port1:1)) []"
100,0,0,43.4195,33.1442,0,1.524,15.07,19,90,0.65,2.05,96.224,1.50042,1.49484236055851,16.636054389929
100,0,0,43.4195,33.1442,0,1.524,15.07,19,90,0.65,2.05,96.224,1.51917,2.68065621550659,19.6406409143293
100,0,0,43.4195,33.1442,0,1.524,15.07,19,90,0.65,2.05,96.224,1.53792,5.9810859140571,24.9057241494791
100,0,0,43.4195,33.1442,0,1.524,15.07,19,90,0.65,2.05,96.224,1.55667,19.7518926614874,33.6102190488551
100,0,0,43.4195,33.1442,0,1.524,15.07,19,90,0.65,2.05,96.224,1.57542,49.2430762525492,-0.860535838919075
100,0,0,43.4195,33.1442,0,1.524,15.07,19,90,0.65,2.05,96.224,1.59417,14.1116669267721,-13.707478093069
100,0,0,43.4195,33.1442,0,1.524,15.07,19,90,0.65,2.05,96.224,1.61292,5.13710981592256,-5.96894202358817
100,0,0,43.4195,33.1442,0,1.524,15.07,19,90,0.65,2.05,96.224,1.63167,2.61763124164605,-1.61232359132561
100,0,0,43.4195,33.1442,0,1.524,15.07,19,90,0.65,2.05,96.224,1.65042,1.60874982854607,0.990051578491666
