Phi[deg],Theta[deg],re(rEPhi)[mV]
-163,-83,196.279
-162,-83,194.398
-161,-83,192.754
-160,-83,191.408
-159,-83,190.416
-158,-83,189.832
-157,-83,189.705
-156,-83,190.081
-155,-83,191.001
-154,-83,192.501
-153,-83,194.613
-152,-83,197.364
-151,-83,200.773
-150,-83,204.856
-149,-83,209.622
-148,-83,215.075
-147,-83,221.21
-146,-83,228.02
-145,-83,235.488
-144,-83,243.593
-143,-83,252.307
-142,-83,261.596
-141,-83,271.42
-140,-83,281.734
-139,-83,292.486
-138,-83,303.62
-137,-83,315.075
-136,-83,326.785
-135,-83,338.681
-134,-83,350.689
-133,-83,362.732
-132,-83,374.73
-131,-83,386.603
-130,-83,398.268
-129,-83,409.639
-128,-83,420.633
-127,-83,431.164
-126,-83,441.149
-125,-83,450.504
-124,-83,459.148
-123,-83,467.002
-122,-83,473.989
-121,-83,480.035
-120,-83,485.071
-119,-83,489.03
-118,-83,491.85
-117,-83,493.474
-116,-83,493.85
-115,-83,492.932
-114,-83,490.677
-113,-83,487.05
-112,-83,482.022
-111,-83,475.571
-110,-83,467.678
-109,-83,458.335
-108,-83,447.537
-107,-83,435.29
-106,-83,421.603
-105,-83,406.494
-104,-83,389.988
-103,-83,372.116
-102,-83,352.918
-101,-83,332.438
-100,-83,310.73
-99,-83,287.852
-98,-83,263.87
-97,-83,238.856
-96,-83,212.887
-95,-83,186.047
-94,-83,158.424
-93,-83,130.112
-92,-83,101.209
-91,-83,71.8171
-90,-83,42.0408
-89,-83,11.989
-88,-83,-18.2279
-87,-83,-48.4974
-86,-83,-78.7058
-85,-83,-108.739
-84,-83,-138.483
-83,-83,-167.824
-82,-83,-196.651
-81,-83,-224.853
-80,-83,-252.323
-79,-83,-278.956
-78,-83,-304.652
-77,-83,-329.316
-76,-83,-352.856
-75,-83,-375.186
-74,-83,-396.228
-73,-83,-415.907
-72,-83,-434.159
-71,-83,-450.923
-70,-83,-466.15
-69,-83,-479.796
-68,-83,-491.827
-67,-83,-502.217
-66,-83,-510.949
-65,-83,-518.015
-64,-83,-523.417
-63,-83,-527.164
-62,-83,-529.276
-61,-83,-529.782
-60,-83,-528.719
-59,-83,-526.135
-58,-83,-522.084
-57,-83,-516.63
-56,-83,-509.844
-55,-83,-501.805
-54,-83,-492.599
-53,-83,-482.316
-52,-83,-471.056
-51,-83,-458.921
-50,-83,-446.017
-49,-83,-432.454
-48,-83,-418.344
-47,-83,-403.801
-46,-83,-388.94
-45,-83,-373.874
-44,-83,-358.716
-43,-83,-343.576
-42,-83,-328.559
-41,-83,-313.769
-40,-83,-299.301
-39,-83,-285.246
-38,-83,-271.687
-37,-83,-258.7
-36,-83,-246.352
-35,-83,-234.699
-34,-83,-223.791
-33,-83,-213.666
-32,-83,-204.35
-31,-83,-195.86
-30,-83,-188.204
-29,-83,-181.376
-28,-83,-175.362
-27,-83,-170.137
-26,-83,-165.666
-25,-83,-161.904
-24,-83,-158.799
-23,-83,-156.288
-22,-83,-154.304
-21,-83,-152.77
-20,-83,-151.606
-19,-83,-150.725
-18,-83,-150.038
-17,-83,-149.451
-16,-83,-148.868
-15,-83,-148.195
-14,-83,-147.335
-13,-83,-146.192
-12,-83,-144.673
-11,-83,-142.689
-10,-83,-140.151
-9,-83,-136.978
-8,-83,-133.093
-7,-83,-128.424
-6,-83,-122.909
-5,-83,-116.488
-4,-83,-109.115
-3,-83,-100.746
-2,-83,-91.3517
-1,-83,-80.9071
0,-83,-69.3989
1,-83,-56.8225
2,-83,-43.183
3,-83,-28.4948
4,-83,-12.7821
5,-83,3.9218
6,-83,21.5743
7,-83,40.1239
8,-83,59.5106
9,-83,79.6661
10,-83,100.514
11,-83,121.973
12,-83,143.951
13,-83,166.353
14,-83,189.078
15,-83,212.02
16,-83,235.069
17,-83,258.112
18,-83,281.034
19,-83,303.718
20,-83,326.047
21,-83,347.901
22,-83,369.166
23,-83,389.724
24,-83,409.465
25,-83,428.277
26,-83,446.056
27,-83,462.701
28,-83,478.115
29,-83,492.21
30,-83,504.903
31,-83,516.118
32,-83,525.787
33,-83,533.851
34,-83,540.258
35,-83,544.968
36,-83,547.947
37,-83,549.172
38,-83,548.632
39,-83,546.323
40,-83,542.253
41,-83,536.44
42,-83,528.911
43,-83,519.704
44,-83,508.867
45,-83,496.459
46,-83,482.545
47,-83,467.203
48,-83,450.516
49,-83,432.578
50,-83,413.49
51,-83,393.358
52,-83,372.297
53,-83,350.424
54,-83,327.865
55,-83,304.746
56,-83,281.197
57,-83,257.353
58,-83,233.345
59,-83,209.307
60,-83,185.372
61,-83,161.67
62,-83,138.33
63,-83,115.475
64,-83,93.2246
65,-83,71.6917
66,-83,50.9834
67,-83,31.1991
68,-83,12.4301
69,-83,-5.24097
70,-83,-21.7412
71,-83,-37.0074
72,-83,-50.9872
73,-83,-63.6386
74,-83,-74.931
75,-83,-84.8452
76,-83,-93.3733
77,-83,-100.519
78,-83,-106.296
79,-83,-110.733
80,-83,-113.864
81,-83,-115.739
82,-83,-116.415
83,-83,-115.959
84,-83,-114.448
85,-83,-111.967
86,-83,-108.608
87,-83,-104.471
88,-83,-99.6609
89,-83,-94.2891
90,-83,-88.47
91,-83,-82.3217
92,-83,-75.9643
93,-83,-69.5193
94,-83,-63.108
95,-83,-56.8511
96,-83,-50.8669
97,-83,-45.2709
98,-83,-40.1743
99,-83,-35.6831
100,-83,-31.8971
101,-83,-28.909
102,-83,-26.8034
103,-83,-25.6557
104,-83,-25.5319
105,-83,-26.487
106,-83,-28.5652
107,-83,-31.7987
108,-83,-36.2074
109,-83,-41.7987
110,-83,-48.567
111,-83,-56.4936
112,-83,-65.5469
113,-83,-75.6823
114,-83,-86.8424
115,-83,-98.9574
116,-83,-111.946
117,-83,-125.716
118,-83,-140.163
119,-83,-155.177
120,-83,-170.635
121,-83,-186.411
122,-83,-202.371
123,-83,-218.375
124,-83,-234.283
125,-83,-249.951
126,-83,-265.236
127,-83,-279.996
128,-83,-294.092
129,-83,-307.39
130,-83,-319.76
131,-83,-331.081
132,-83,-341.239
133,-83,-350.133
134,-83,-357.669
135,-83,-363.766
136,-83,-368.358
137,-83,-371.388
138,-83,-372.817
139,-83,-372.616
140,-83,-370.772
141,-83,-367.288
142,-83,-362.177
143,-83,-355.468
144,-83,-347.203
145,-83,-337.434
146,-83,-326.228
147,-83,-313.659
148,-83,-299.813
149,-83,-284.785
150,-83,-268.675
151,-83,-251.591
152,-83,-233.646
153,-83,-214.957
154,-83,-195.644
155,-83,-175.827
156,-83,-155.628
157,-83,-135.168
158,-83,-114.566
159,-83,-93.9395
160,-83,-73.4007
161,-83,-53.0586
162,-83,-33.0171
163,-83,-13.3739
164,-83,5.7792
165,-83,24.3575
166,-83,42.2833
167,-83,59.4867
168,-83,75.9056
169,-83,91.4857
170,-83,106.181
171,-83,119.954
172,-83,132.775
173,-83,144.622
174,-83,155.482
175,-83,165.349
176,-83,174.225
177,-83,182.119
178,-83,189.047
179,-83,195.032
180,-83,200.103
-180,-82,273.096
-179,-82,275.069
-178,-82,275.877
-177,-82,275.592
-176,-82,274.294
-175,-82,272.067
-174,-82,269.001
-173,-82,265.19
-172,-82,260.732
-171,-82,255.728
-170,-82,250.28
-169,-82,244.492
-168,-82,238.47
-167,-82,232.317
-166,-82,226.139
-165,-82,220.037
-164,-82,214.112
-163,-82,208.463
-162,-82,203.183
-161,-82,198.364
-160,-82,194.091
-159,-82,190.445
-158,-82,187.502
-157,-82,185.332
-156,-82,183.997
-155,-82,183.553
-154,-82,184.049
-153,-82,185.527
-152,-82,188.018
-151,-82,191.549
-150,-82,196.136
-149,-82,201.787
-148,-82,208.501
-147,-82,216.268
-146,-82,225.071
-145,-82,234.882
-144,-82,245.666
-143,-82,257.378
-142,-82,269.968
-141,-82,283.374
-140,-82,297.528
-139,-82,312.356
-138,-82,327.776
-137,-82,343.7
-136,-82,360.033
-135,-82,376.676
-134,-82,393.526
-133,-82,410.476
-132,-82,427.414
-131,-82,444.226
-130,-82,460.798
-129,-82,477.013
-128,-82,492.754
-127,-82,507.904
-126,-82,522.349
-125,-82,535.974
-124,-82,548.668
-123,-82,560.322
-122,-82,570.832
-121,-82,580.099
-120,-82,588.025
-119,-82,594.523
-118,-82,599.507
-117,-82,602.901
-116,-82,604.635
-115,-82,604.645
-114,-82,602.876
-113,-82,599.283
-112,-82,593.825
-111,-82,586.475
-110,-82,577.21
-109,-82,566.021
-108,-82,552.904
-107,-82,537.869
-106,-82,520.931
-105,-82,502.12
-104,-82,481.47
-103,-82,459.03
-102,-82,434.854
-101,-82,409.009
-100,-82,381.57
-99,-82,352.619
-98,-82,322.25
-97,-82,290.563
-96,-82,257.666
-95,-82,223.676
-94,-82,188.714
-93,-82,152.91
-92,-82,116.397
-91,-82,79.314
-90,-82,41.8046
-89,-82,4.01497
-88,-82,-33.9062
-87,-82,-71.8085
-86,-82,-109.541
-85,-82,-146.952
-84,-82,-183.891
-83,-82,-220.21
-82,-82,-255.764
-81,-82,-290.411
-80,-82,-324.012
-79,-82,-356.435
-78,-82,-387.553
-77,-82,-417.247
-76,-82,-445.404
-75,-82,-471.919
-74,-82,-496.699
-73,-82,-519.655
-72,-82,-540.711
-71,-82,-559.802
-70,-82,-576.873
-69,-82,-591.877
-68,-82,-604.783
-67,-82,-615.57
-66,-82,-624.226
-65,-82,-630.754
-64,-82,-635.168
-63,-82,-637.493
-62,-82,-637.766
-61,-82,-636.036
-60,-82,-632.361
-59,-82,-626.814
-58,-82,-619.473
-57,-82,-610.429
-56,-82,-599.782
-55,-82,-587.641
-54,-82,-574.12
-53,-82,-559.344
-52,-82,-543.441
-51,-82,-526.547
-50,-82,-508.799
-49,-82,-490.341
-48,-82,-471.315
-47,-82,-451.868
-46,-82,-432.145
-45,-82,-412.29
-44,-82,-392.444
-43,-82,-372.746
-42,-82,-353.329
-41,-82,-334.321
-40,-82,-315.843
-39,-82,-298.008
-38,-82,-280.921
-37,-82,-264.676
-36,-82,-249.359
-35,-82,-235.043
-34,-82,-221.789
-33,-82,-209.646
-32,-82,-198.653
-31,-82,-188.834
-30,-82,-180.199
-29,-82,-172.747
-28,-82,-166.465
-27,-82,-161.325
-26,-82,-157.289
-25,-82,-154.305
-24,-82,-152.312
-23,-82,-151.237
-22,-82,-150.999
-21,-82,-151.506
-20,-82,-152.659
-19,-82,-154.353
-18,-82,-156.475
-17,-82,-158.909
-16,-82,-161.533
-15,-82,-164.226
-14,-82,-166.862
-13,-82,-169.315
-12,-82,-171.463
-11,-82,-173.181
-10,-82,-174.351
-9,-82,-174.858
-8,-82,-174.59
-7,-82,-173.443
-6,-82,-171.319
-5,-82,-168.13
-4,-82,-163.792
-3,-82,-158.235
-2,-82,-151.395
-1,-82,-143.221
0,-82,-133.673
1,-82,-122.719
2,-82,-110.343
3,-82,-96.5372
4,-82,-81.308
5,-82,-64.6726
6,-82,-46.6607
7,-82,-27.3133
8,-82,-6.68329
9,-82,15.1655
10,-82,38.1583
11,-82,62.2101
12,-82,87.2261
13,-82,113.103
14,-82,139.727
15,-82,166.98
16,-82,194.735
17,-82,222.86
18,-82,251.216
19,-82,279.664
20,-82,308.057
21,-82,336.252
22,-82,364.099
23,-82,391.452
24,-82,418.166
25,-82,444.096
26,-82,469.102
27,-82,493.048
28,-82,515.802
29,-82,537.239
30,-82,557.241
31,-82,575.697
32,-82,592.505
33,-82,607.572
34,-82,620.815
35,-82,632.162
36,-82,641.551
37,-82,648.932
38,-82,654.266
39,-82,657.526
40,-82,658.7
41,-82,657.785
42,-82,654.792
43,-82,649.744
44,-82,642.677
45,-82,633.638
46,-82,622.687
47,-82,609.894
48,-82,595.341
49,-82,579.12
50,-82,561.332
51,-82,542.087
52,-82,521.506
53,-82,499.712
54,-82,476.84
55,-82,453.026
56,-82,428.412
57,-82,403.144
58,-82,377.369
59,-82,351.236
60,-82,324.893
61,-82,298.487
62,-82,272.163
63,-82,246.063
64,-82,220.322
65,-82,195.072
66,-82,170.438
67,-82,146.536
68,-82,123.475
69,-82,101.354
70,-82,80.2614
71,-82,60.2764
72,-82,41.4663
73,-82,23.8867
74,-82,7.58135
75,-82,-7.41822
76,-82,-21.0928
77,-82,-33.4358
78,-82,-44.4526
79,-82,-54.1611
80,-82,-62.5909
81,-82,-69.783
82,-82,-75.7898
83,-82,-80.6738
84,-82,-84.5075
85,-82,-87.3726
86,-82,-89.3588
87,-82,-90.5635
88,-82,-91.0904
89,-82,-91.0487
90,-82,-90.5521
91,-82,-89.7177
92,-82,-88.6645
93,-82,-87.513
94,-82,-86.3833
95,-82,-85.3944
96,-82,-84.6629
97,-82,-84.3018
98,-82,-84.4193
99,-82,-85.1179
100,-82,-86.493
101,-82,-88.6322
102,-82,-91.6142
103,-82,-95.5076
104,-82,-100.37
105,-82,-106.249
106,-82,-113.179
107,-82,-121.181
108,-82,-130.263
109,-82,-140.422
110,-82,-151.637
111,-82,-163.877
112,-82,-177.096
113,-82,-191.233
114,-82,-206.214
115,-82,-221.955
116,-82,-238.358
117,-82,-255.312
118,-82,-272.697
119,-82,-290.386
120,-82,-308.239
121,-82,-326.113
122,-82,-343.859
123,-82,-361.322
124,-82,-378.347
125,-82,-394.775
126,-82,-410.453
127,-82,-425.226
128,-82,-438.945
129,-82,-451.468
130,-82,-462.658
131,-82,-472.39
132,-82,-480.547
133,-82,-487.025
134,-82,-491.733
135,-82,-494.594
136,-82,-495.545
137,-82,-494.54
138,-82,-491.548
139,-82,-486.554
140,-82,-479.561
141,-82,-470.587
142,-82,-459.667
143,-82,-446.851
144,-82,-432.204
145,-82,-415.808
146,-82,-397.753
147,-82,-378.147
148,-82,-357.106
149,-82,-334.757
150,-82,-311.235
151,-82,-286.682
152,-82,-261.246
153,-82,-235.082
154,-82,-208.344
155,-82,-181.189
156,-82,-153.775
157,-82,-126.258
158,-82,-98.791
159,-82,-71.5247
160,-82,-44.6039
161,-82,-18.1676
162,-82,7.65188
163,-82,32.7302
164,-82,56.9513
165,-82,80.2085
166,-82,102.405
167,-82,123.454
168,-82,143.279
169,-82,161.815
170,-82,179.009
171,-82,194.816
172,-82,209.207
173,-82,222.16
174,-82,233.665
175,-82,243.725
176,-82,252.35
177,-82,259.564
178,-82,265.397
179,-82,269.891
180,-82,273.096
-180,-81,343.118
-179,-81,342.996
-178,-81,341.39
-177,-81,338.397
-176,-81,334.126
-175,-81,328.691
-174,-81,322.212
-173,-81,314.817
-172,-81,306.636
-171,-81,297.804
-170,-81,288.456
-169,-81,278.731
-168,-81,268.77
-167,-81,258.709
-166,-81,248.686
-165,-81,238.838
-164,-81,229.295
-163,-81,220.186
-162,-81,211.635
-161,-81,203.76
-160,-81,196.671
-159,-81,190.476
-158,-81,185.269
-157,-81,181.14
-156,-81,178.169
-155,-81,176.427
-154,-81,175.974
-153,-81,176.861
-152,-81,179.128
-151,-81,182.805
-150,-81,187.908
-149,-81,194.446
-148,-81,202.414
-147,-81,211.796
-146,-81,222.565
-145,-81,234.684
-144,-81,248.102
-143,-81,262.761
-142,-81,278.59
-141,-81,295.51
-140,-81,313.431
-139,-81,332.254
-138,-81,351.872
-137,-81,372.172
-136,-81,393.032
-135,-81,414.323
-134,-81,435.913
-133,-81,457.664
-132,-81,479.433
-131,-81,501.076
-130,-81,522.446
-129,-81,543.396
-128,-81,563.776
-127,-81,583.439
-126,-81,602.239
-125,-81,620.031
-124,-81,636.676
-123,-81,652.036
-122,-81,665.979
-121,-81,678.38
-120,-81,689.118
-119,-81,698.081
-118,-81,705.163
-117,-81,710.267
-116,-81,713.306
-115,-81,714.202
-114,-81,712.885
-113,-81,709.298
-112,-81,703.394
-111,-81,695.138
-110,-81,684.504
-109,-81,671.481
-108,-81,656.068
-107,-81,638.277
-106,-81,618.132
-105,-81,595.671
-104,-81,570.942
-103,-81,544.005
-102,-81,514.936
-101,-81,483.818
-100,-81,450.748
-99,-81,415.836
-98,-81,379.198
-97,-81,340.964
-96,-81,301.272
-95,-81,260.271
-94,-81,218.115
-93,-81,174.967
-92,-81,130.998
-91,-81,86.3817
-90,-81,41.2989
-89,-81,-4.06744
-88,-81,-49.5311
-87,-81,-94.9046
-86,-81,-140
-85,-81,-184.63
-84,-81,-228.609
-83,-81,-271.755
-82,-81,-313.889
-81,-81,-354.837
-80,-81,-394.433
-79,-81,-432.516
-78,-81,-468.934
-77,-81,-503.544
-76,-81,-536.212
-75,-81,-566.817
-74,-81,-595.247
-73,-81,-621.402
-72,-81,-645.197
-71,-81,-666.558
-70,-81,-685.425
-69,-81,-701.752
-68,-81,-715.508
-67,-81,-726.675
-66,-81,-735.251
-65,-81,-741.248
-64,-81,-744.69
-63,-81,-745.619
-62,-81,-744.088
-61,-81,-740.166
-60,-81,-733.933
-59,-81,-725.483
-58,-81,-714.921
-57,-81,-702.364
-56,-81,-687.94
-55,-81,-671.785
-54,-81,-654.045
-53,-81,-634.875
-52,-81,-614.434
-51,-81,-592.888
-50,-81,-570.408
-49,-81,-547.167
-48,-81,-523.341
-47,-81,-499.105
-46,-81,-474.636
-45,-81,-450.106
-44,-81,-425.686
-43,-81,-401.542
-42,-81,-377.834
-41,-81,-354.714
-40,-81,-332.328
-39,-81,-310.81
-38,-81,-290.286
-37,-81,-270.87
-36,-81,-252.662
-35,-81,-235.752
-34,-81,-220.215
-33,-81,-206.112
-32,-81,-193.487
-31,-81,-182.374
-30,-81,-172.788
-29,-81,-164.73
-28,-81,-158.187
-27,-81,-153.13
-26,-81,-149.515
-25,-81,-147.286
-24,-81,-146.373
-23,-81,-146.691
-22,-81,-148.146
-21,-81,-150.632
-20,-81,-154.032
-19,-81,-158.221
-18,-81,-163.067
-17,-81,-168.428
-16,-81,-174.161
-15,-81,-180.115
-14,-81,-186.138
-13,-81,-192.075
-12,-81,-197.773
-11,-81,-203.078
-10,-81,-207.839
-9,-81,-211.907
-8,-81,-215.14
-7,-81,-217.401
-6,-81,-218.56
-5,-81,-218.494
-4,-81,-217.092
-3,-81,-214.25
-2,-81,-209.878
-1,-81,-203.894
0,-81,-196.233
1,-81,-186.839
2,-81,-175.671
3,-81,-162.704
4,-81,-147.924
5,-81,-131.333
6,-81,-112.948
7,-81,-92.8004
8,-81,-70.935
9,-81,-47.4115
10,-81,-22.3033
11,-81,4.30299
12,-81,32.3081
13,-81,61.6005
14,-81,92.0575
15,-81,123.546
16,-81,155.923
17,-81,189.038
18,-81,222.732
19,-81,256.84
20,-81,291.192
21,-81,325.614
22,-81,359.93
23,-81,393.961
24,-81,427.529
25,-81,460.458
26,-81,492.572
27,-81,523.701
28,-81,553.678
29,-81,582.343
30,-81,609.544
31,-81,635.135
32,-81,658.981
33,-81,680.956
34,-81,700.945
35,-81,718.846
36,-81,734.568
37,-81,748.035
38,-81,759.181
39,-81,767.959
40,-81,774.331
41,-81,778.279
42,-81,779.794
43,-81,778.887
44,-81,775.579
45,-81,769.908
46,-81,761.926
47,-81,751.698
48,-81,739.301
49,-81,724.827
50,-81,708.377
51,-81,690.065
52,-81,670.014
53,-81,648.356
54,-81,625.232
55,-81,600.789
56,-81,575.181
57,-81,548.563
58,-81,521.098
59,-81,492.949
60,-81,464.278
61,-81,435.249
62,-81,406.022
63,-81,376.756
64,-81,347.605
65,-81,318.716
66,-81,290.232
67,-81,262.284
68,-81,235
69,-81,208.493
70,-81,182.869
71,-81,158.221
72,-81,134.631
73,-81,112.169
74,-81,90.8903
75,-81,70.8393
76,-81,52.0462
77,-81,34.5277
78,-81,18.2878
79,-81,3.31692
80,-81,-10.4069
81,-81,-22.9183
82,-81,-34.2635
83,-81,-44.5003
84,-81,-53.6969
85,-81,-61.9312
86,-81,-69.29
87,-81,-75.8681
88,-81,-81.7671
89,-81,-87.0943
90,-81,-91.962
91,-81,-96.4855
92,-81,-100.783
93,-81,-104.972
94,-81,-109.173
95,-81,-113.501
96,-81,-118.071
97,-81,-122.994
98,-81,-128.373
99,-81,-134.308
100,-81,-140.888
101,-81,-148.197
102,-81,-156.306
103,-81,-165.278
104,-81,-175.161
105,-81,-185.995
106,-81,-197.802
107,-81,-210.596
108,-81,-224.372
109,-81,-239.113
110,-81,-254.788
111,-81,-271.35
112,-81,-288.738
113,-81,-306.878
114,-81,-325.68
115,-81,-345.043
116,-81,-364.853
117,-81,-384.983
118,-81,-405.297
119,-81,-425.649
120,-81,-445.887
121,-81,-465.85
122,-81,-485.372
123,-81,-504.286
124,-81,-522.421
125,-81,-539.607
126,-81,-555.677
127,-81,-570.467
128,-81,-583.819
129,-81,-595.58
130,-81,-605.611
131,-81,-613.779
132,-81,-619.967
133,-81,-624.07
134,-81,-625.997
135,-81,-625.675
136,-81,-623.049
137,-81,-618.078
138,-81,-610.743
139,-81,-601.042
140,-81,-588.992
141,-81,-574.629
142,-81,-558.006
143,-81,-539.197
144,-81,-518.289
145,-81,-495.389
146,-81,-470.617
147,-81,-444.107
148,-81,-416.008
149,-81,-386.477
150,-81,-355.683
151,-81,-323.802
152,-81,-291.017
153,-81,-257.516
154,-81,-223.49
155,-81,-189.132
156,-81,-154.633
157,-81,-120.183
158,-81,-85.9704
159,-81,-52.1767
160,-81,-18.9783
161,-81,13.4562
162,-81,44.9669
163,-81,75.4033
164,-81,104.626
165,-81,132.506
166,-81,158.929
167,-81,183.791
168,-81,207.002
169,-81,228.486
170,-81,248.181
171,-81,266.041
172,-81,282.029
173,-81,296.129
174,-81,308.333
175,-81,318.649
176,-81,327.1
177,-81,333.72
178,-81,338.555
179,-81,341.664
180,-81,343.118
-180,-80,409.853
-179,-80,407.776
-178,-80,403.902
-177,-80,398.358
-176,-80,391.276
-175,-80,382.801
-174,-80,373.083
-173,-80,362.28
-172,-80,350.554
-171,-80,338.073
-170,-80,325.006
-169,-80,311.524
-168,-80,297.8
-167,-80,284.005
-166,-80,270.309
-165,-80,256.879
-164,-80,243.877
-163,-80,231.461
-162,-80,219.784
-161,-80,208.989
-160,-80,199.213
-159,-80,190.585
-158,-80,183.221
-157,-80,177.23
-156,-80,172.709
-155,-80,169.742
-154,-80,168.402
-153,-80,168.748
-152,-80,170.829
-151,-80,174.676
-150,-80,180.311
-149,-80,187.738
-148,-80,196.951
-147,-80,207.927
-146,-80,220.632
-145,-80,235.016
-144,-80,251.017
-143,-80,268.56
-142,-80,287.559
-141,-80,307.914
-140,-80,329.514
-139,-80,352.238
-138,-80,375.955
-137,-80,400.525
-136,-80,425.8
-135,-80,451.624
-134,-80,477.834
-133,-80,504.263
-132,-80,530.74
-131,-80,557.088
-130,-80,583.13
-129,-80,608.688
-128,-80,633.582
-127,-80,657.634
-126,-80,680.668
-125,-80,702.51
-124,-80,722.991
-123,-80,741.947
-122,-80,759.22
-121,-80,774.657
-120,-80,788.115
-119,-80,799.458
-118,-80,808.561
-117,-80,815.307
-116,-80,819.593
-115,-80,821.324
-114,-80,820.418
-113,-80,816.809
-112,-80,810.44
-111,-80,801.269
-110,-80,789.27
-109,-80,774.428
-108,-80,756.745
-107,-80,736.238
-106,-80,712.936
-105,-80,686.888
-104,-80,658.152
-103,-80,626.805
-102,-80,592.938
-101,-80,556.654
-100,-80,518.072
-99,-80,477.324
-98,-80,434.553
-97,-80,389.917
-96,-80,343.584
-95,-80,295.731
-94,-80,246.547
-93,-80,196.228
-92,-80,144.978
-91,-80,93.0088
-90,-80,40.5346
-89,-80,-12.2245
-88,-80,-65.0463
-87,-80,-117.707
-86,-80,-169.983
-85,-80,-221.652
-84,-80,-272.495
-83,-80,-322.295
-82,-80,-370.842
-81,-80,-417.933
-80,-80,-463.371
-79,-80,-506.969
-78,-80,-548.551
-77,-80,-587.95
-76,-80,-625.014
-75,-80,-659.601
-74,-80,-691.586
-73,-80,-720.858
-72,-80,-747.319
-71,-80,-770.889
-70,-80,-791.505
-69,-80,-809.119
-68,-80,-823.702
-67,-80,-835.239
-66,-80,-843.736
-65,-80,-849.212
-64,-80,-851.707
-63,-80,-851.275
-62,-80,-847.986
-61,-80,-841.928
-60,-80,-833.202
-59,-80,-821.924
-58,-80,-808.225
-57,-80,-792.246
-56,-80,-774.143
-55,-80,-754.081
-54,-80,-732.234
-53,-80,-708.786
-52,-80,-683.928
-51,-80,-657.856
-50,-80,-630.771
-49,-80,-602.878
-48,-80,-574.382
-47,-80,-545.49
-46,-80,-516.406
-45,-80,-487.332
-44,-80,-458.467
-43,-80,-430.004
-42,-80,-402.127
-41,-80,-375.014
-40,-80,-348.833
-39,-80,-323.74
-38,-80,-299.88
-37,-80,-277.386
-36,-80,-256.375
-35,-80,-236.95
-34,-80,-219.199
-33,-80,-203.193
-32,-80,-188.987
-31,-80,-176.619
-30,-80,-166.11
-29,-80,-157.463
-28,-80,-150.665
-27,-80,-145.685
-26,-80,-142.475
-25,-80,-140.973
-24,-80,-141.099
-23,-80,-142.759
-22,-80,-145.846
-21,-80,-150.238
-20,-80,-155.804
-19,-80,-162.398
-18,-80,-169.867
-17,-80,-178.049
-16,-80,-186.775
-15,-80,-195.869
-14,-80,-205.153
-13,-80,-214.445
-12,-80,-223.56
-11,-80,-232.316
-10,-80,-240.53
-9,-80,-248.024
-8,-80,-254.623
-7,-80,-260.159
-6,-80,-264.471
-5,-80,-267.406
-4,-80,-268.82
-3,-80,-268.582
-2,-80,-266.572
-1,-80,-262.682
0,-80,-256.821
1,-80,-248.909
2,-80,-238.884
3,-80,-226.699
4,-80,-212.325
5,-80,-195.747
6,-80,-176.97
7,-80,-156.014
8,-80,-132.919
9,-80,-107.739
10,-80,-80.5448
11,-80,-51.4258
12,-80,-20.4851
13,-80,12.1586
14,-80,46.3728
15,-80,82.0113
16,-80,118.916
17,-80,156.918
18,-80,195.838
19,-80,235.488
20,-80,275.674
21,-80,316.194
22,-80,356.844
23,-80,397.416
24,-80,437.699
25,-80,477.486
26,-80,516.567
27,-80,554.739
28,-80,591.801
29,-80,627.559
30,-80,661.827
31,-80,694.425
32,-80,725.186
33,-80,753.952
34,-80,780.577
35,-80,804.93
36,-80,826.891
37,-80,846.357
38,-80,863.239
39,-80,877.465
40,-80,888.979
41,-80,897.74
42,-80,903.725
43,-80,906.929
44,-80,907.362
45,-80,905.051
46,-80,900.039
47,-80,892.385
48,-80,882.164
49,-80,869.465
50,-80,854.39
51,-80,837.055
52,-80,817.587
53,-80,796.124
54,-80,772.814
55,-80,747.813
56,-80,721.285
57,-80,693.398
58,-80,664.326
59,-80,634.246
60,-80,603.335
61,-80,571.771
62,-80,539.731
63,-80,507.39
64,-80,474.916
65,-80,442.475
66,-80,410.224
67,-80,378.313
68,-80,346.883
69,-80,316.065
70,-80,285.978
71,-80,256.732
72,-80,228.422
73,-80,201.131
74,-80,174.927
75,-80,149.867
76,-80,125.991
77,-80,103.326
78,-80,81.8859
79,-80,61.6692
80,-80,42.6615
81,-80,24.835
82,-80,8.14928
83,-80,-7.44804
84,-80,-22.0206
85,-80,-35.6425
86,-80,-48.397
87,-80,-60.3761
88,-80,-71.6787
89,-80,-82.41
90,-80,-92.68
91,-80,-102.602
92,-80,-112.292
93,-80,-121.867
94,-80,-131.443
95,-80,-141.134
96,-80,-151.052
97,-80,-161.303
98,-80,-171.988
99,-80,-183.201
100,-80,-195.028
101,-80,-207.544
102,-80,-220.816
103,-80,-234.898
104,-80,-249.831
105,-80,-265.644
106,-80,-282.352
107,-80,-299.955
108,-80,-318.438
109,-80,-337.773
110,-80,-357.913
111,-80,-378.799
112,-80,-400.357
113,-80,-422.495
114,-80,-445.11
115,-80,-468.085
116,-80,-491.29
117,-80,-514.582
118,-80,-537.809
119,-80,-560.811
120,-80,-583.417
121,-80,-605.453
122,-80,-626.739
123,-80,-647.091
124,-80,-666.328
125,-80,-684.267
126,-80,-700.729
127,-80,-715.539
128,-80,-728.532
129,-80,-739.548
130,-80,-748.441
131,-80,-755.076
