Phi[deg],Theta[deg],re(rETheta)[mV]
-180,-180,-3.24957
-179,-180,-3.13566
-178,-180,-3.0208
-177,-180,-2.90502
-176,-180,-2.78835
-175,-180,-2.67084
-174,-180,-2.55251
-173,-180,-2.4334
-172,-180,-2.31355
-171,-180,-2.193
-170,-180,-2.07178
-169,-180,-1.94993
-168,-180,-1.82749
-167,-180,-1.70448
-166,-180,-1.58096
-165,-180,-1.45696
-164,-180,-1.33251
-163,-180,-1.20766
-162,-180,-1.08244
-161,-180,-0.956888
-160,-180,-0.831047
-159,-180,-0.704952
-158,-180,-0.578642
-157,-180,-0.452156
-156,-180,-0.325533
-155,-180,-0.19881
-154,-180,-0.0720267
-153,-180,0.0547785
-152,-180,0.181567
-151,-180,0.3083
-150,-180,0.43494
-149,-180,0.561446
-148,-180,0.687782
-147,-180,0.813909
-146,-180,0.939787
-145,-180,1.06538
-144,-180,1.19065
-143,-180,1.31555
-142,-180,1.44006
-141,-180,1.56412
-140,-180,1.68771
-139,-180,1.81079
-138,-180,1.93331
-137,-180,2.05524
-136,-180,2.17655
-135,-180,2.2972
-134,-180,2.41714
-133,-180,2.53635
-132,-180,2.65479
-131,-180,2.77242
-130,-180,2.8892
-129,-180,3.0051
-128,-180,3.12009
-127,-180,3.23413
-126,-180,3.34718
-125,-180,3.45922
-124,-180,3.5702
-123,-180,3.68009
-122,-180,3.78886
-121,-180,3.89648
-120,-180,4.0029
-119,-180,4.10812
-118,-180,4.21207
-117,-180,4.31475
-116,-180,4.41611
-115,-180,4.51613
-114,-180,4.61477
-113,-180,4.71201
-112,-180,4.8078
-111,-180,4.90214
-110,-180,4.99498
-109,-180,5.0863
-108,-180,5.17607
-107,-180,5.26427
-106,-180,5.35086
-105,-180,5.43582
-104,-180,5.51913
-103,-180,5.60075
-102,-180,5.68067
-101,-180,5.75886
-100,-180,5.83529
-99,-180,5.90995
-98,-180,5.9828
-97,-180,6.05384
-96,-180,6.12302
-95,-180,6.19035
-94,-180,6.25579
-93,-180,6.31932
-92,-180,6.38093
-91,-180,6.44059
-90,-180,6.4983
-89,-180,6.55402
-88,-180,6.60774
-87,-180,6.65946
-86,-180,6.70914
-85,-180,6.75679
-84,-180,6.80237
-83,-180,6.84588
-82,-180,6.88731
-81,-180,6.92663
-80,-180,6.96385
-79,-180,6.99895
-78,-180,7.03191
-77,-180,7.06274
-76,-180,7.09141
-75,-180,7.11792
-74,-180,7.14226
-73,-180,7.16443
-72,-180,7.18442
-71,-180,7.20221
-70,-180,7.21782
-69,-180,7.23122
-68,-180,7.24242
-67,-180,7.25142
-66,-180,7.25821
-65,-180,7.26278
-64,-180,7.26515
-63,-180,7.2653
-62,-180,7.26323
-61,-180,7.25896
-60,-180,7.25247
-59,-180,7.24378
-58,-180,7.23288
-57,-180,7.21977
-56,-180,7.20447
-55,-180,7.18697
-54,-180,7.16728
-53,-180,7.14541
-52,-180,7.12136
-51,-180,7.09514
-50,-180,7.06676
-49,-180,7.03623
-48,-180,7.00356
-47,-180,6.96875
-46,-180,6.93182
-45,-180,6.89278
-44,-180,6.85164
-43,-180,6.80841
-42,-180,6.76311
-41,-180,6.71574
-40,-180,6.66634
-39,-180,6.6149
-38,-180,6.56144
-37,-180,6.50599
-36,-180,6.44856
-35,-180,6.38916
-34,-180,6.32781
-33,-180,6.26454
-32,-180,6.19936
-31,-180,6.13229
-30,-180,6.06336
-29,-180,5.99257
-28,-180,5.91996
-27,-180,5.84555
-26,-180,5.76936
-25,-180,5.69141
-24,-180,5.61172
-23,-180,5.53033
-22,-180,5.44725
-21,-180,5.36251
-20,-180,5.27614
-19,-180,5.18816
-18,-180,5.09861
-17,-180,5.00749
-16,-180,4.91486
-15,-180,4.82072
-14,-180,4.72512
-13,-180,4.62808
-12,-180,4.52963
-11,-180,4.4298
-10,-180,4.32862
-9,-180,4.22612
-8,-180,4.12233
-7,-180,4.01729
-6,-180,3.91102
-5,-180,3.80357
-4,-180,3.69495
-3,-180,3.58521
-2,-180,3.47438
-1,-180,3.36248
0,-180,3.24957
1,-180,3.13566
2,-180,3.0208
3,-180,2.90502
4,-180,2.78835
5,-180,2.67084
6,-180,2.55251
7,-180,2.4334
8,-180,2.31355
9,-180,2.193
10,-180,2.07178
11,-180,1.94993
12,-180,1.82749
13,-180,1.70448
14,-180,1.58096
15,-180,1.45696
16,-180,1.33251
17,-180,1.20766
18,-180,1.08244
19,-180,0.956888
20,-180,0.831047
21,-180,0.704952
22,-180,0.578642
23,-180,0.452156
24,-180,0.325533
25,-180,0.19881
26,-180,0.0720267
27,-180,-0.0547785
28,-180,-0.181567
29,-180,-0.3083
30,-180,-0.43494
31,-180,-0.561446
32,-180,-0.687782
33,-180,-0.813909
34,-180,-0.939787
35,-180,-1.06538
36,-180,-1.19065
37,-180,-1.31555
38,-180,-1.44006
39,-180,-1.56412
40,-180,-1.68771
41,-180,-1.81079
42,-180,-1.93331
43,-180,-2.05524
44,-180,-2.17655
45,-180,-2.2972
46,-180,-2.41714
47,-180,-2.53635
48,-180,-2.65479
49,-180,-2.77242
50,-180,-2.8892
51,-180,-3.0051
52,-180,-3.12009
53,-180,-3.23413
54,-180,-3.34718
55,-180,-3.45922
56,-180,-3.5702
57,-180,-3.68009
58,-180,-3.78886
59,-180,-3.89648
60,-180,-4.0029
61,-180,-4.10812
62,-180,-4.21207
63,-180,-4.31475
64,-180,-4.41611
65,-180,-4.51613
66,-180,-4.61477
67,-180,-4.71201
68,-180,-4.8078
69,-180,-4.90214
70,-180,-4.99498
71,-180,-5.0863
72,-180,-5.17607
73,-180,-5.26427
74,-180,-5.35086
75,-180,-5.43582
76,-180,-5.51913
77,-180,-5.60075
78,-180,-5.68067
79,-180,-5.75886
80,-180,-5.83529
81,-180,-5.90995
82,-180,-5.9828
83,-180,-6.05384
84,-180,-6.12302
85,-180,-6.19035
86,-180,-6.25579
87,-180,-6.31932
88,-180,-6.38093
89,-180,-6.44059
90,-180,-6.4983
91,-180,-6.55402
92,-180,-6.60774
93,-180,-6.65946
94,-180,-6.70914
95,-180,-6.75679
96,-180,-6.80237
97,-180,-6.84588
98,-180,-6.88731
99,-180,-6.92663
100,-180,-6.96385
101,-180,-6.99895
102,-180,-7.03191
103,-180,-7.06274
104,-180,-7.09141
105,-180,-7.11792
106,-180,-7.14226
107,-180,-7.16443
108,-180,-7.18442
109,-180,-7.20221
110,-180,-7.21782
111,-180,-7.23122
112,-180,-7.24242
113,-180,-7.25142
114,-180,-7.25821
115,-180,-7.26278
116,-180,-7.26515
117,-180,-7.2653
118,-180,-7.26323
119,-180,-7.25896
120,-180,-7.25247
121,-180,-7.24378
122,-180,-7.23288
123,-180,-7.21977
124,-180,-7.20447
125,-180,-7.18697
126,-180,-7.16728
127,-180,-7.14541
128,-180,-7.12136
129,-180,-7.09514
130,-180,-7.06676
131,-180,-7.03623
132,-180,-7.00356
133,-180,-6.96875
134,-180,-6.93182
135,-180,-6.89278
136,-180,-6.85164
137,-180,-6.80841
138,-180,-6.76311
139,-180,-6.71574
140,-180,-6.66634
141,-180,-6.6149
142,-180,-6.56144
143,-180,-6.50599
144,-180,-6.44856
145,-180,-6.38916
146,-180,-6.32781
147,-180,-6.26454
148,-180,-6.19936
149,-180,-6.13229
150,-180,-6.06336
151,-180,-5.99257
152,-180,-5.91996
153,-180,-5.84555
154,-180,-5.76936
155,-180,-5.69141
156,-180,-5.61172
157,-180,-5.53033
158,-180,-5.44725
159,-180,-5.36251
160,-180,-5.27614
161,-180,-5.18816
162,-180,-5.09861
163,-180,-5.00749
164,-180,-4.91486
165,-180,-4.82072
166,-180,-4.72512
167,-180,-4.62808
168,-180,-4.52963
169,-180,-4.4298
170,-180,-4.32862
171,-180,-4.22612
172,-180,-4.12233
173,-180,-4.01729
174,-180,-3.91102
175,-180,-3.80357
176,-180,-3.69495
177,-180,-3.58521
178,-180,-3.47438
179,-180,-3.36248
180,-180,-3.24957
-180,-179,97.3307
-179,-179,97.7025
-178,-179,98.1684
-177,-179,98.7282
-176,-179,99.3812
-175,-179,100.127
-174,-179,100.964
-173,-179,101.893
-172,-179,102.911
-171,-179,104.019
-170,-179,105.214
-169,-179,106.495
-168,-179,107.862
-167,-179,109.312
-166,-179,110.844
-165,-179,112.456
-164,-179,114.147
-163,-179,115.914
-162,-179,117.756
-161,-179,119.67
-160,-179,121.654
-159,-179,123.707
-158,-179,125.825
-157,-179,128.007
-156,-179,130.249
-155,-179,132.55
-154,-179,134.907
-153,-179,137.316
-152,-179,139.776
-151,-179,142.283
-150,-179,144.835
-149,-179,147.428
-148,-179,150.06
-147,-179,152.728
-146,-179,155.428
-145,-179,158.158
-144,-179,160.915
-143,-179,163.694
-142,-179,166.494
-141,-179,169.31
-140,-179,172.14
-139,-179,174.981
-138,-179,177.828
-137,-179,180.679
-136,-179,183.531
-135,-179,186.38
-134,-179,189.223
-133,-179,192.057
-132,-179,194.878
-131,-179,197.684
-130,-179,200.47
-129,-179,203.234
-128,-179,205.973
-127,-179,208.683
-126,-179,211.361
-125,-179,214.005
-124,-179,216.611
-123,-179,219.177
-122,-179,221.698
-121,-179,224.173
-120,-179,226.598
-119,-179,228.972
-118,-179,231.29
-117,-179,233.551
-116,-179,235.751
-115,-179,237.889
-114,-179,239.961
-113,-179,241.966
-112,-179,243.901
-111,-179,245.764
-110,-179,247.553
-109,-179,249.266
-108,-179,250.901
-107,-179,252.455
-106,-179,253.928
-105,-179,255.317
-104,-179,256.622
-103,-179,257.839
-102,-179,258.969
-101,-179,260.01
-100,-179,260.96
-99,-179,261.82
-98,-179,262.586
-97,-179,263.26
-96,-179,263.84
-95,-179,264.325
-94,-179,264.715
-93,-179,265.009
-92,-179,265.208
-91,-179,265.311
-90,-179,265.318
-89,-179,265.229
-88,-179,265.044
-87,-179,264.764
-86,-179,264.388
-85,-179,263.918
-84,-179,263.354
-83,-179,262.696
-82,-179,261.946
-81,-179,261.104
-80,-179,260.172
-79,-179,259.15
-78,-179,258.04
-77,-179,256.843
-76,-179,255.561
-75,-179,254.195
-74,-179,252.746
-73,-179,251.217
-72,-179,249.61
-71,-179,247.925
-70,-179,246.166
-69,-179,244.335
-68,-179,242.433
-67,-179,240.462
-66,-179,238.426
-65,-179,236.327
-64,-179,234.166
-63,-179,231.948
-62,-179,229.673
-61,-179,227.346
-60,-179,224.968
-59,-179,222.543
-58,-179,220.074
-57,-179,217.563
-56,-179,215.013
-55,-179,212.428
-54,-179,209.81
-53,-179,207.162
-52,-179,204.488
-51,-179,201.791
-50,-179,199.074
-49,-179,196.341
-48,-179,193.593
-47,-179,190.836
-46,-179,188.071
-45,-179,185.302
-44,-179,182.533
-43,-179,179.767
-42,-179,177.007
-41,-179,174.255
-40,-179,171.516
-39,-179,168.793
-38,-179,166.089
-37,-179,163.407
-36,-179,160.75
-35,-179,158.121
-34,-179,155.523
-33,-179,152.96
-32,-179,150.435
-31,-179,147.949
-30,-179,145.507
-29,-179,143.111
-28,-179,140.764
-27,-179,138.469
-26,-179,136.228
-25,-179,134.044
-24,-179,131.919
-23,-179,129.856
-22,-179,127.857
-21,-179,125.925
-20,-179,124.062
-19,-179,122.27
-18,-179,120.551
-17,-179,118.906
-16,-179,117.339
-15,-179,115.85
-14,-179,114.441
-13,-179,113.115
-12,-179,111.871
-11,-179,110.713
-10,-179,109.64
-9,-179,108.655
-8,-179,107.758
-7,-179,106.95
-6,-179,106.232
-5,-179,105.605
-4,-179,105.069
-3,-179,104.626
-2,-179,104.275
-1,-179,104.016
0,-179,103.85
1,-179,103.777
2,-179,103.797
3,-179,103.91
4,-179,104.115
5,-179,104.412
6,-179,104.801
7,-179,105.28
8,-179,105.85
9,-179,106.509
10,-179,107.256
11,-179,108.091
12,-179,109.011
13,-179,110.017
14,-179,111.106
15,-179,112.277
16,-179,113.528
17,-179,114.858
18,-179,116.265
19,-179,117.747
20,-179,119.302
21,-179,120.928
22,-179,122.623
23,-179,124.385
24,-179,126.211
25,-179,128.099
26,-179,130.046
27,-179,132.05
28,-179,134.109
29,-179,136.219
30,-179,138.378
31,-179,140.582
32,-179,142.83
33,-179,145.119
34,-179,147.444
35,-179,149.804
36,-179,152.195
37,-179,154.614
38,-179,157.057
39,-179,159.523
40,-179,162.007
41,-179,164.507
42,-179,167.018
43,-179,169.538
44,-179,172.064
45,-179,174.593
46,-179,177.12
47,-179,179.643
48,-179,182.158
49,-179,184.663
50,-179,187.153
51,-179,189.627
52,-179,192.079
53,-179,194.509
54,-179,196.911
55,-179,199.283
56,-179,201.623
57,-179,203.926
58,-179,206.191
59,-179,208.413
60,-179,210.591
61,-179,212.72
62,-179,214.8
63,-179,216.826
64,-179,218.796
65,-179,220.708
66,-179,222.559
67,-179,224.347
68,-179,226.069
69,-179,227.723
70,-179,229.307
71,-179,230.82
72,-179,232.257
73,-179,233.619
74,-179,234.903
75,-179,236.108
76,-179,237.231
77,-179,238.272
78,-179,239.229
79,-179,240.101
80,-179,240.886
81,-179,241.584
82,-179,242.193
83,-179,242.713
84,-179,243.143
85,-179,243.482
86,-179,243.731
87,-179,243.888
88,-179,243.953
89,-179,243.926
90,-179,243.807
91,-179,243.597
92,-179,243.295
93,-179,242.902
94,-179,242.418
95,-179,241.843
96,-179,241.18
97,-179,240.427
98,-179,239.587
99,-179,238.659
100,-179,237.646
101,-179,236.549
102,-179,235.368
103,-179,234.106
104,-179,232.763
105,-179,231.342
106,-179,229.844
107,-179,228.272
108,-179,226.626
109,-179,224.91
110,-179,223.125
111,-179,221.274
112,-179,219.358
113,-179,217.38
114,-179,215.344
115,-179,213.25
116,-179,211.102
117,-179,208.903
118,-179,206.655
119,-179,204.361
120,-179,202.024
121,-179,199.647
122,-179,197.233
123,-179,194.785
124,-179,192.306
125,-179,189.799
126,-179,187.268
127,-179,184.714
128,-179,182.143
129,-179,179.556
130,-179,176.957
131,-179,174.35
132,-179,171.738
133,-179,169.124
134,-179,166.51
135,-179,163.902
136,-179,161.301
137,-179,158.712
138,-179,156.137
139,-179,153.58
140,-179,151.043
141,-179,148.531
142,-179,146.046
143,-179,143.591
144,-179,141.17
145,-179,138.786
146,-179,136.441
147,-179,134.139
148,-179,131.883
149,-179,129.674
150,-179,127.518
151,-179,125.415
152,-179,123.368
153,-179,121.381
154,-179,119.456
155,-179,117.595
156,-179,115.801
157,-179,114.075
158,-179,112.421
159,-179,110.84
160,-179,109.335
161,-179,107.907
162,-179,106.558
163,-179,105.29
164,-179,104.105
165,-179,103.003
166,-179,101.988
167,-179,101.06
168,-179,100.219
169,-179,99.4685
170,-179,98.8082
171,-179,98.2393
172,-179,97.7626
173,-179,97.3789
174,-179,97.0886
175,-179,96.8924
176,-179,96.7906
177,-179,96.7835
178,-179,96.8711
179,-179,97.0535
180,-179,97.3307
-180,-178,197.837
-179,-178,198.682
-178,-178,199.714
-177,-178,200.931
-176,-178,202.333
-175,-178,203.917
-174,-178,205.683
-173,-178,207.628
-172,-178,209.75
-171,-178,212.047
-170,-178,214.517
-169,-178,217.156
-168,-178,219.962
-167,-178,222.932
-166,-178,226.062
-165,-178,229.349
-164,-178,232.789
-163,-178,236.379
-162,-178,240.114
-161,-178,243.991
-160,-178,248.004
-159,-178,252.15
-158,-178,256.423
-157,-178,260.819
-156,-178,265.333
-155,-178,269.96
-154,-178,274.695
-153,-178,279.531
-152,-178,284.465
-151,-178,289.489
-150,-178,294.599
-149,-178,299.788
-148,-178,305.051
-147,-178,310.382
-146,-178,315.775
-145,-178,321.223
-144,-178,326.721
-143,-178,332.262
-142,-178,337.839
-141,-178,343.447
-140,-178,349.079
-139,-178,354.729
-138,-178,360.39
-137,-178,366.056
-136,-178,371.721
-135,-178,377.377
-134,-178,383.019
-133,-178,388.64
-132,-178,394.233
-131,-178,399.793
-130,-178,405.313
-129,-178,410.787
-128,-178,416.208
-127,-178,421.57
-126,-178,426.868
-125,-178,432.094
-124,-178,437.244
-123,-178,442.311
-122,-178,447.29
-121,-178,452.175
-120,-178,456.96
-119,-178,461.64
-118,-178,466.209
-117,-178,470.663
-116,-178,474.996
-115,-178,479.203
-114,-178,483.28
-113,-178,487.222
-112,-178,491.024
-111,-178,494.683
-110,-178,498.193
-109,-178,501.552
-108,-178,504.754
-107,-178,507.797
-106,-178,510.677
-105,-178,513.391
-104,-178,515.936
-103,-178,518.309
-102,-178,520.506
-101,-178,522.527
-100,-178,524.368
-99,-178,526.027
-98,-178,527.502
-97,-178,528.793
-96,-178,529.897
-95,-178,530.813
-94,-178,531.54
-93,-178,532.077
-92,-178,532.425
-91,-178,532.581
-90,-178,532.547
-89,-178,532.323
-88,-178,531.908
-87,-178,531.303
-86,-178,530.51
-85,-178,529.528
-84,-178,528.359
-83,-178,527.005
-82,-178,525.467
-81,-178,523.747
-80,-178,521.846
-79,-178,519.768
-78,-178,517.515
-77,-178,515.089
-76,-178,512.492
-75,-178,509.729
-74,-178,506.803
-73,-178,503.716
-72,-178,500.472
-71,-178,497.076
-70,-178,493.53
-69,-178,489.84
-68,-178,486.01
-67,-178,482.043
-66,-178,477.945
-65,-178,473.72
-64,-178,469.374
-63,-178,464.911
-62,-178,460.336
-61,-178,455.655
-60,-178,450.874
-59,-178,445.997
-58,-178,441.03
-57,-178,435.98
-56,-178,430.852
-55,-178,425.652
-54,-178,420.386
-53,-178,415.06
-52,-178,409.68
-51,-178,404.253
-50,-178,398.784
-49,-178,393.281
-48,-178,387.749
-47,-178,382.195
-46,-178,376.626
-45,-178,371.047
-44,-178,365.465
-43,-178,359.887
-42,-178,354.32
-41,-178,348.768
-40,-178,343.24
-39,-178,337.741
-38,-178,332.278
-37,-178,326.857
-36,-178,321.484
-35,-178,316.166
-34,-178,310.908
-33,-178,305.717
-32,-178,300.599
-31,-178,295.559
-30,-178,290.604
-29,-178,285.739
-28,-178,280.969
-27,-178,276.3
-26,-178,271.738
-25,-178,267.288
-24,-178,262.955
-23,-178,258.743
-22,-178,254.658
-21,-178,250.705
-20,-178,246.887
-19,-178,243.209
-18,-178,239.676
-17,-178,236.291
-16,-178,233.059
-15,-178,229.982
-14,-178,227.064
-13,-178,224.309
-12,-178,221.72
-11,-178,219.3
-10,-178,217.05
-9,-178,214.975
-8,-178,213.075
-7,-178,211.354
-6,-178,209.812
-5,-178,208.452
-4,-178,207.275
-3,-178,206.282
-2,-178,205.474
-1,-178,204.852
0,-178,204.416
1,-178,204.167
2,-178,204.104
3,-178,204.228
4,-178,204.538
5,-178,205.034
6,-178,205.714
7,-178,206.578
8,-178,207.624
9,-178,208.85
10,-178,210.256
11,-178,211.839
12,-178,213.596
13,-178,215.526
14,-178,217.625
15,-178,219.892
16,-178,222.322
17,-178,224.913
18,-178,227.662
19,-178,230.563
20,-178,233.615
21,-178,236.812
22,-178,240.151
23,-178,243.626
24,-178,247.235
25,-178,250.971
26,-178,254.83
27,-178,258.807
28,-178,262.897
29,-178,267.093
30,-178,271.392
31,-178,275.787
32,-178,280.273
33,-178,284.843
34,-178,289.492
35,-178,294.214
36,-178,299.002
37,-178,303.85
38,-178,308.752
39,-178,313.702
40,-178,318.693
41,-178,323.718
42,-178,328.771
43,-178,333.846
44,-178,338.935
45,-178,344.033
46,-178,349.132
47,-178,354.225
48,-178,359.307
49,-178,364.37
50,-178,369.408
51,-178,374.414
52,-178,379.382
53,-178,384.305
54,-178,389.176
55,-178,393.99
56,-178,398.74
57,-178,403.419
58,-178,408.022
59,-178,412.543
60,-178,416.975
61,-178,421.312
62,-178,425.55
63,-178,429.682
64,-178,433.703
65,-178,437.607
66,-178,441.39
67,-178,445.046
68,-178,448.571
69,-178,451.96
70,-178,455.209
71,-178,458.312
72,-178,461.266
73,-178,464.068
74,-178,466.713
75,-178,469.197
76,-178,471.518
77,-178,473.673
78,-178,475.658
79,-178,477.471
80,-178,479.109
81,-178,480.571
82,-178,481.854
83,-178,482.956
84,-178,483.876
85,-178,484.613
86,-178,485.166
87,-178,485.534
88,-178,485.716
89,-178,485.712
90,-178,485.522
91,-178,485.146
92,-178,484.585
93,-178,483.839
94,-178,482.91
95,-178,481.798
96,-178,480.505
97,-178,479.032
98,-178,477.381
99,-178,475.555
100,-178,473.556
101,-178,471.386
102,-178,469.048
103,-178,466.546
104,-178,463.881
105,-178,461.058
106,-178,458.081
107,-178,454.953
108,-178,451.678
109,-178,448.261
110,-178,444.706
111,-178,441.017
112,-178,437.199
113,-178,433.258
114,-178,429.198
115,-178,425.024
116,-178,420.742
117,-178,416.358
118,-178,411.877
119,-178,407.304
120,-178,402.647
121,-178,397.91
122,-178,393.1
123,-178,388.223
124,-178,383.286
125,-178,378.294
126,-178,373.255
127,-178,368.174
128,-178,363.059
129,-178,357.915
130,-178,352.749
131,-178,347.569
132,-178,342.38
133,-178,337.19
134,-178,332.005
135,-178,326.832
136,-178,321.677
137,-178,316.546
138,-178,311.448
139,-178,306.388
140,-178,301.372
141,-178,296.407
142,-178,291.5
143,-178,286.656
144,-178,281.882
145,-178,277.185
146,-178,272.569
147,-178,268.041
148,-178,263.607
149,-178,259.273
150,-178,255.043
151,-178,250.925
152,-178,246.921
153,-178,243.039
154,-178,239.283
155,-178,235.657
156,-178,232.167
157,-178,228.816
158,-178,225.61
159,-178,222.552
160,-178,219.646
161,-178,216.897
162,-178,214.307
163,-178,211.88
164,-178,209.62
165,-178,207.529
166,-178,205.609
167,-178,203.865
168,-178,202.297
169,-178,200.908
170,-178,199.7
171,-178,198.675
172,-178,197.834
173,-178,197.178
174,-178,196.709
175,-178,196.427
176,-178,196.333
177,-178,196.427
178,-178,196.709
179,-178,197.179
180,-178,197.837
-180,-177,298.218
-179,-177,299.752
-178,-177,301.562
-177,-177,303.648
-176,-177,306.008
-175,-177,308.639
-174,-177,311.538
-173,-177,314.702
-172,-177,318.128
-171,-177,321.813
-170,-177,325.752
-169,-177,329.941
-168,-177,334.375
-167,-177,339.051
-166,-177,343.962
-165,-177,349.104
-164,-177,354.47
-163,-177,360.056
-162,-177,365.854
-161,-177,371.859
-160,-177,378.063
-159,-177,384.461
-158,-177,391.044
-157,-177,397.806
-156,-177,404.739
-155,-177,411.836
-154,-177,419.089
-153,-177,426.489
-152,-177,434.029
-151,-177,441.699
-150,-177,449.493
-149,-177,457.4
-148,-177,465.413
-147,-177,473.522
-146,-177,481.719
-145,-177,489.993
-144,-177,498.337
-143,-177,506.74
-142,-177,515.194
-141,-177,523.689
-140,-177,532.215
-139,-177,540.763
-138,-177,549.324
-137,-177,557.888
-136,-177,566.446
-135,-177,574.987
-134,-177,583.503
-133,-177,591.983
-132,-177,600.419
-131,-177,608.801
-130,-177,617.12
-129,-177,625.366
-128,-177,633.53
-127,-177,641.603
-126,-177,649.576
-125,-177,657.44
-124,-177,665.187
-123,-177,672.807
-122,-177,680.292
-121,-177,687.634
-120,-177,694.824
-119,-177,701.855
-118,-177,708.718
-117,-177,715.406
-116,-177,721.911
-115,-177,728.226
-114,-177,734.345
-113,-177,740.259
-112,-177,745.963
-111,-177,751.449
-110,-177,756.713
-109,-177,761.748
-108,-177,766.548
-107,-177,771.107
-106,-177,775.422
-105,-177,779.486
-104,-177,783.296
-103,-177,786.847
-102,-177,790.136
-101,-177,793.157
-100,-177,795.909
-99,-177,798.387
-98,-177,800.59
-97,-177,802.515
-96,-177,804.159
-95,-177,805.521
-94,-177,806.599
-93,-177,807.392
-92,-177,807.9
-91,-177,808.121
-90,-177,808.056
-89,-177,807.704
-88,-177,807.066
-87,-177,806.143
-86,-177,804.936
-85,-177,803.446
-84,-177,801.675
-83,-177,799.625
-82,-177,797.299
-81,-177,794.699
-80,-177,791.828
-79,-177,788.689
-78,-177,785.286
-77,-177,781.623
-76,-177,777.705
-75,-177,773.535
-74,-177,769.118
-73,-177,764.46
-72,-177,759.565
-71,-177,754.44
-70,-177,749.09
-69,-177,743.521
-68,-177,737.74
-67,-177,731.754
-66,-177,725.568
-65,-177,719.19
-64,-177,712.628
-63,-177,705.889
-62,-177,698.98
-61,-177,691.91
-60,-177,684.686
-59,-177,677.317
-58,-177,669.811
-57,-177,662.177
-56,-177,654.422
-55,-177,646.557
-54,-177,638.59
-53,-177,630.53
-52,-177,622.386
-51,-177,614.168
-50,-177,605.884
-49,-177,597.545
-48,-177,589.159
-47,-177,580.736
-46,-177,572.286
-45,-177,563.818
-44,-177,555.341
-43,-177,546.866
-42,-177,538.402
-41,-177,529.959
-40,-177,521.546
-39,-177,513.172
-38,-177,504.847
-37,-177,496.581
-36,-177,488.382
-35,-177,480.261
-34,-177,472.225
-33,-177,464.285
-32,-177,456.449
-31,-177,448.726
-30,-177,441.125
-29,-177,433.654
-28,-177,426.322
-27,-177,419.136
-26,-177,412.106
-25,-177,405.238
-24,-177,398.541
-23,-177,392.022
-22,-177,385.688
-21,-177,379.547
-20,-177,373.605
-19,-177,367.869
-18,-177,362.345
-17,-177,357.04
-16,-177,351.959
-15,-177,347.108
-14,-177,342.492
-13,-177,338.117
-12,-177,333.987
-11,-177,330.106
-10,-177,326.48
-9,-177,323.111
-8,-177,320.004
-7,-177,317.162
-6,-177,314.588
-5,-177,312.283
-4,-177,310.252
-3,-177,308.496
-2,-177,307.016
-1,-177,305.814
0,-177,304.891
1,-177,304.248
2,-177,303.884
3,-177,303.801
4,-177,303.997
5,-177,304.473
6,-177,305.227
7,-177,306.257
8,-177,307.563
9,-177,309.142
10,-177,310.991
11,-177,313.109
12,-177,315.492
13,-177,318.137
14,-177,321.039
15,-177,324.196
16,-177,327.603
17,-177,331.255
18,-177,335.147
19,-177,339.275
20,-177,343.632
21,-177,348.212
22,-177,353.011
23,-177,358.021
24,-177,363.235
25,-177,368.647
26,-177,374.249
27,-177,380.035
28,-177,385.996
29,-177,392.125
30,-177,398.413
31,-177,404.852
32,-177,411.434
33,-177,418.149
34,-177,424.99
35,-177,431.946
36,-177,439.009
37,-177,446.17
38,-177,453.418
39,-177,460.744
40,-177,468.139
41,-177,475.592
42,-177,483.094
43,-177,490.635
44,-177,498.204
45,-177,505.792
46,-177,513.388
47,-177,520.982
48,-177,528.565
49,-177,536.125
50,-177,543.653
51,-177,551.139
52,-177,558.572
53,-177,565.943
54,-177,573.242
55,-177,580.458
56,-177,587.583
57,-177,594.606
58,-177,601.519
59,-177,608.311
60,-177,614.973
61,-177,621.497
62,-177,627.874
63,-177,634.095
64,-177,640.151
65,-177,646.035
66,-177,651.738
67,-177,657.253
68,-177,662.572
69,-177,667.688
70,-177,672.593
71,-177,677.282
72,-177,681.748
73,-177,685.984
74,-177,689.985
75,-177,693.746
76,-177,697.26
77,-177,700.525
78,-177,703.534
79,-177,706.284
80,-177,708.77
81,-177,710.991
82,-177,712.942
83,-177,714.62
84,-177,716.024
85,-177,717.152
86,-177,718.001
87,-177,718.571
88,-177,718.861
89,-177,718.87
90,-177,718.598
91,-177,718.046
92,-177,717.214
93,-177,716.104
94,-177,714.716
95,-177,713.053
96,-177,711.117
97,-177,708.91
98,-177,706.435
99,-177,703.696
100,-177,700.696
101,-177,697.439
102,-177,693.93
103,-177,690.174
104,-177,686.174
105,-177,681.937
106,-177,677.469
107,-177,672.775
108,-177,667.861
109,-177,662.735
110,-177,657.402
111,-177,651.871
112,-177,646.148
113,-177,640.241
114,-177,634.159
115,-177,627.908
116,-177,621.498
117,-177,614.937
118,-177,608.234
119,-177,601.397
120,-177,594.437
121,-177,587.361
122,-177,580.18
123,-177,572.902
124,-177,565.539
125,-177,558.098
126,-177,550.591
127,-177,543.028
128,-177,535.417
129,-177,527.769
130,-177,520.095
131,-177,512.405
132,-177,504.707
133,-177,497.014
134,-177,489.334
135,-177,481.679
136,-177,474.057
137,-177,466.479
138,-177,458.955
139,-177,451.495
140,-177,444.108
141,-177,436.805
142,-177,429.594
143,-177,422.485
144,-177,415.488
145,-177,408.611
146,-177,401.864
