Phi[deg],Theta[deg],im(rEPhi)[mV]
-180,-180,1287.59
-179,-180,1242.06
-178,-180,1196.15
-177,-180,1149.87
-176,-180,1103.25
-175,-180,1056.29
-174,-180,1009
-173,-180,961.415
-172,-180,913.533
-171,-180,865.372
-170,-180,816.948
-169,-180,768.275
-168,-180,719.368
-167,-180,670.242
-166,-180,620.912
-165,-180,571.392
-164,-180,521.699
-163,-180,471.846
-162,-180,421.85
-161,-180,371.725
-160,-180,321.487
-159,-180,271.151
-158,-180,220.733
-157,-180,170.247
-156,-180,119.71
-155,-180,69.1358
-154,-180,18.5408
-153,-180,-32.0599
-152,-180,-82.6509
-151,-180,-133.217
-150,-180,-183.742
-149,-180,-234.211
-148,-180,-284.609
-147,-180,-334.92
-146,-180,-385.129
-145,-180,-435.221
-144,-180,-485.18
-143,-180,-534.992
-142,-180,-584.64
-141,-180,-634.111
-140,-180,-683.388
-139,-180,-732.457
-138,-180,-781.303
-137,-180,-829.911
-136,-180,-878.266
-135,-180,-926.354
-134,-180,-974.159
-133,-180,-1021.67
-132,-180,-1068.87
-131,-180,-1115.74
-130,-180,-1162.27
-129,-180,-1208.45
-128,-180,-1254.26
-127,-180,-1299.69
-126,-180,-1344.72
-125,-180,-1389.34
-124,-180,-1433.54
-123,-180,-1477.3
-122,-180,-1520.61
-121,-180,-1563.46
-120,-180,-1605.84
-119,-180,-1647.72
-118,-180,-1689.1
-117,-180,-1729.97
-116,-180,-1770.31
-115,-180,-1810.11
-114,-180,-1849.36
-113,-180,-1888.05
-112,-180,-1926.16
-111,-180,-1963.68
-110,-180,-2000.61
-109,-180,-2036.93
-108,-180,-2072.62
-107,-180,-2107.69
-106,-180,-2142.11
-105,-180,-2175.88
-104,-180,-2208.99
-103,-180,-2241.43
-102,-180,-2273.18
-101,-180,-2304.24
-100,-180,-2334.6
-99,-180,-2364.24
-98,-180,-2393.17
-97,-180,-2421.37
-96,-180,-2448.83
-95,-180,-2475.54
-94,-180,-2501.5
-93,-180,-2526.7
-92,-180,-2551.13
-91,-180,-2574.78
-90,-180,-2597.65
-89,-180,-2619.72
-88,-180,-2641
-87,-180,-2661.48
-86,-180,-2681.14
-85,-180,-2699.98
-84,-180,-2718.01
-83,-180,-2735.2
-82,-180,-2751.57
-81,-180,-2767.09
-80,-180,-2781.77
-79,-180,-2795.61
-78,-180,-2808.59
-77,-180,-2820.72
-76,-180,-2831.98
-75,-180,-2842.39
-74,-180,-2851.93
-73,-180,-2860.6
-72,-180,-2868.4
-71,-180,-2875.32
-70,-180,-2881.37
-69,-180,-2886.54
-68,-180,-2890.84
-67,-180,-2894.25
-66,-180,-2896.78
-65,-180,-2898.43
-64,-180,-2899.19
-63,-180,-2899.07
-62,-180,-2898.07
-61,-180,-2896.19
-60,-180,-2893.42
-59,-180,-2889.78
-58,-180,-2885.25
-57,-180,-2879.84
-56,-180,-2873.56
-55,-180,-2866.4
-54,-180,-2858.37
-53,-180,-2849.46
-52,-180,-2839.69
-51,-180,-2829.06
-50,-180,-2817.56
-49,-180,-2805.2
-48,-180,-2791.99
-47,-180,-2777.93
-46,-180,-2763.02
-45,-180,-2747.28
-44,-180,-2730.69
-43,-180,-2713.27
-42,-180,-2695.03
-41,-180,-2675.96
-40,-180,-2656.09
-39,-180,-2635.4
-38,-180,-2613.9
-37,-180,-2591.62
-36,-180,-2568.54
-35,-180,-2544.68
-34,-180,-2520.04
-33,-180,-2494.64
-32,-180,-2468.48
-31,-180,-2441.57
-30,-180,-2413.91
-29,-180,-2385.51
-28,-180,-2356.39
-27,-180,-2326.56
-26,-180,-2296.01
-25,-180,-2264.76
-24,-180,-2232.83
-23,-180,-2200.21
-22,-180,-2166.93
-21,-180,-2132.98
-20,-180,-2098.38
-19,-180,-2063.15
-18,-180,-2027.29
-17,-180,-1990.8
-16,-180,-1953.72
-15,-180,-1916.03
-14,-180,-1877.77
-13,-180,-1838.93
-12,-180,-1799.53
-11,-180,-1759.58
-10,-180,-1719.1
-9,-180,-1678.1
-8,-180,-1636.58
-7,-180,-1594.56
-6,-180,-1552.06
-5,-180,-1509.09
-4,-180,-1465.65
-3,-180,-1421.77
-2,-180,-1377.46
-1,-180,-1332.73
0,-180,-1287.59
1,-180,-1242.06
2,-180,-1196.15
3,-180,-1149.87
4,-180,-1103.25
5,-180,-1056.29
6,-180,-1009
7,-180,-961.415
8,-180,-913.533
9,-180,-865.372
10,-180,-816.948
11,-180,-768.275
12,-180,-719.368
13,-180,-670.242
14,-180,-620.912
15,-180,-571.392
16,-180,-521.699
17,-180,-471.846
18,-180,-421.85
19,-180,-371.725
20,-180,-321.487
21,-180,-271.151
22,-180,-220.733
23,-180,-170.247
24,-180,-119.71
25,-180,-69.1358
26,-180,-18.5408
27,-180,32.0599
28,-180,82.6509
29,-180,133.217
30,-180,183.742
31,-180,234.211
32,-180,284.609
33,-180,334.92
34,-180,385.129
35,-180,435.221
36,-180,485.18
37,-180,534.992
38,-180,584.64
39,-180,634.111
40,-180,683.388
41,-180,732.457
42,-180,781.303
43,-180,829.911
44,-180,878.266
45,-180,926.354
46,-180,974.159
47,-180,1021.67
48,-180,1068.87
49,-180,1115.74
50,-180,1162.27
51,-180,1208.45
52,-180,1254.26
53,-180,1299.69
54,-180,1344.72
55,-180,1389.34
56,-180,1433.54
57,-180,1477.3
58,-180,1520.61
59,-180,1563.46
60,-180,1605.84
61,-180,1647.72
62,-180,1689.1
63,-180,1729.97
64,-180,1770.31
65,-180,1810.11
66,-180,1849.36
67,-180,1888.05
68,-180,1926.16
69,-180,1963.68
70,-180,2000.61
71,-180,2036.93
72,-180,2072.62
73,-180,2107.69
74,-180,2142.11
75,-180,2175.88
76,-180,2208.99
77,-180,2241.43
78,-180,2273.18
79,-180,2304.24
80,-180,2334.6
81,-180,2364.24
82,-180,2393.17
83,-180,2421.37
84,-180,2448.83
85,-180,2475.54
86,-180,2501.5
87,-180,2526.7
88,-180,2551.13
89,-180,2574.78
90,-180,2597.65
91,-180,2619.72
92,-180,2641
93,-180,2661.48
94,-180,2681.14
95,-180,2699.98
96,-180,2718.01
97,-180,2735.2
98,-180,2751.57
99,-180,2767.09
100,-180,2781.77
101,-180,2795.61
102,-180,2808.59
103,-180,2820.72
104,-180,2831.98
105,-180,2842.39
106,-180,2851.93
107,-180,2860.6
108,-180,2868.4
109,-180,2875.32
110,-180,2881.37
111,-180,2886.54
112,-180,2890.84
113,-180,2894.25
114,-180,2896.78
115,-180,2898.43
116,-180,2899.19
117,-180,2899.07
118,-180,2898.07
119,-180,2896.19
120,-180,2893.42
121,-180,2889.78
122,-180,2885.25
123,-180,2879.84
124,-180,2873.56
125,-180,2866.4
126,-180,2858.37
127,-180,2849.46
128,-180,2839.69
129,-180,2829.06
130,-180,2817.56
131,-180,2805.2
132,-180,2791.99
133,-180,2777.93
134,-180,2763.02
135,-180,2747.28
136,-180,2730.69
137,-180,2713.27
138,-180,2695.03
139,-180,2675.96
140,-180,2656.09
141,-180,2635.4
142,-180,2613.9
143,-180,2591.62
144,-180,2568.54
145,-180,2544.68
146,-180,2520.04
147,-180,2494.64
148,-180,2468.48
149,-180,2441.57
150,-180,2413.91
151,-180,2385.51
152,-180,2356.39
153,-180,2326.56
154,-180,2296.01
155,-180,2264.76
156,-180,2232.83
157,-180,2200.21
158,-180,2166.93
159,-180,2132.98
160,-180,2098.38
161,-180,2063.15
162,-180,2027.29
163,-180,1990.8
164,-180,1953.72
165,-180,1916.03
166,-180,1877.77
167,-180,1838.93
168,-180,1799.53
169,-180,1759.58
170,-180,1719.1
171,-180,1678.1
172,-180,1636.58
173,-180,1594.56
174,-180,1552.06
175,-180,1509.09
176,-180,1465.65
177,-180,1421.77
178,-180,1377.46
179,-180,1332.73
180,-180,1287.59
-180,-179,1215.58
-179,-179,1174.35
-178,-179,1132.7
-177,-179,1090.64
-176,-179,1048.18
-175,-179,1005.33
-174,-179,962.094
-173,-179,918.487
-172,-179,874.517
-171,-179,830.193
-170,-179,785.526
-169,-179,740.526
-168,-179,695.204
-167,-179,649.57
-166,-179,603.635
-165,-179,557.41
-164,-179,510.907
-163,-179,464.136
-162,-179,417.109
-161,-179,369.838
-160,-179,322.334
-159,-179,274.611
-158,-179,226.679
-157,-179,178.552
-156,-179,130.243
-155,-179,81.7627
-154,-179,33.1256
-153,-179,-15.6554
-152,-179,-64.5673
-151,-179,-113.596
-150,-179,-162.729
-149,-179,-211.952
-148,-179,-261.25
-147,-179,-310.611
-146,-179,-360.019
-145,-179,-409.46
-144,-179,-458.92
-143,-179,-508.383
-142,-179,-557.836
-141,-179,-607.263
-140,-179,-656.65
-139,-179,-705.98
-138,-179,-755.239
-137,-179,-804.411
-136,-179,-853.48
-135,-179,-902.432
-134,-179,-951.25
-133,-179,-999.918
-132,-179,-1048.42
-131,-179,-1096.74
-130,-179,-1144.87
-129,-179,-1192.78
-128,-179,-1240.46
-127,-179,-1287.89
-126,-179,-1335.06
-125,-179,-1381.96
-124,-179,-1428.55
-123,-179,-1474.84
-122,-179,-1520.8
-121,-179,-1566.41
-120,-179,-1611.67
-119,-179,-1656.54
-118,-179,-1701.03
-117,-179,-1745.1
-116,-179,-1788.75
-115,-179,-1831.95
-114,-179,-1874.7
-113,-179,-1916.97
-112,-179,-1958.75
-111,-179,-2000.02
-110,-179,-2040.77
-109,-179,-2080.98
-108,-179,-2120.64
-107,-179,-2159.72
-106,-179,-2198.22
-105,-179,-2236.12
-104,-179,-2273.41
-103,-179,-2310.06
-102,-179,-2346.06
-101,-179,-2381.4
-100,-179,-2416.07
-99,-179,-2450.05
-98,-179,-2483.32
-97,-179,-2515.87
-96,-179,-2547.69
-95,-179,-2578.76
-94,-179,-2609.08
-93,-179,-2638.62
-92,-179,-2667.37
-91,-179,-2695.33
-90,-179,-2722.47
-89,-179,-2748.79
-88,-179,-2774.28
-87,-179,-2798.92
-86,-179,-2822.7
-85,-179,-2845.62
-84,-179,-2867.65
-83,-179,-2888.8
-82,-179,-2909.04
-81,-179,-2928.38
-80,-179,-2946.79
-79,-179,-2964.28
-78,-179,-2980.83
-77,-179,-2996.44
-76,-179,-3011.09
-75,-179,-3024.78
-74,-179,-3037.51
-73,-179,-3049.26
-72,-179,-3060.03
-71,-179,-3069.81
-70,-179,-3078.6
-69,-179,-3086.4
-68,-179,-3093.19
-67,-179,-3098.97
-66,-179,-3103.74
-65,-179,-3107.5
-64,-179,-3110.24
-63,-179,-3111.96
-62,-179,-3112.66
-61,-179,-3112.34
-60,-179,-3110.99
-59,-179,-3108.61
-58,-179,-3105.2
-57,-179,-3100.77
-56,-179,-3095.31
-55,-179,-3088.83
-54,-179,-3081.32
-53,-179,-3072.79
-52,-179,-3063.24
-51,-179,-3052.67
-50,-179,-3041.09
-49,-179,-3028.49
-48,-179,-3014.89
-47,-179,-3000.29
-46,-179,-2984.68
-45,-179,-2968.09
-44,-179,-2950.51
-43,-179,-2931.95
-42,-179,-2912.41
-41,-179,-2891.91
-40,-179,-2870.45
-39,-179,-2848.03
-38,-179,-2824.68
-37,-179,-2800.39
-36,-179,-2775.17
-35,-179,-2749.05
-34,-179,-2722.01
-33,-179,-2694.08
-32,-179,-2665.27
-31,-179,-2635.58
-30,-179,-2605.03
-29,-179,-2573.63
-28,-179,-2541.4
-27,-179,-2508.34
-26,-179,-2474.47
-25,-179,-2439.8
-24,-179,-2404.35
-23,-179,-2368.13
-22,-179,-2331.15
-21,-179,-2293.43
-20,-179,-2254.98
-19,-179,-2215.82
-18,-179,-2175.97
-17,-179,-2135.43
-16,-179,-2094.24
-15,-179,-2052.39
-14,-179,-2009.92
-13,-179,-1966.83
-12,-179,-1923.14
-11,-179,-1878.88
-10,-179,-1834.05
-9,-179,-1788.68
-8,-179,-1742.78
-7,-179,-1696.37
-6,-179,-1649.47
-5,-179,-1602.1
-4,-179,-1554.28
-3,-179,-1506.03
-2,-179,-1457.35
-1,-179,-1408.28
0,-179,-1358.84
1,-179,-1309.03
2,-179,-1258.88
3,-179,-1208.42
4,-179,-1157.65
5,-179,-1106.6
6,-179,-1055.29
7,-179,-1003.73
8,-179,-951.952
9,-179,-899.969
10,-179,-847.801
11,-179,-795.468
12,-179,-742.99
13,-179,-690.385
14,-179,-637.672
15,-179,-584.872
16,-179,-532.003
17,-179,-479.084
18,-179,-426.135
19,-179,-373.174
20,-179,-320.22
21,-179,-267.292
22,-179,-214.409
23,-179,-161.588
24,-179,-108.849
25,-179,-56.2088
26,-179,-3.68641
27,-179,48.7007
28,-179,100.935
29,-179,152.999
30,-179,204.874
31,-179,256.545
32,-179,307.995
33,-179,359.205
34,-179,410.161
35,-179,460.845
36,-179,511.242
37,-179,561.336
38,-179,611.111
39,-179,660.552
40,-179,709.644
41,-179,758.372
42,-179,806.721
43,-179,854.677
44,-179,902.226
45,-179,949.355
46,-179,996.05
47,-179,1042.3
48,-179,1088.08
49,-179,1133.4
50,-179,1178.22
51,-179,1222.55
52,-179,1266.38
53,-179,1309.68
54,-179,1352.44
55,-179,1394.67
56,-179,1436.34
57,-179,1477.44
58,-179,1517.98
59,-179,1557.92
60,-179,1597.28
61,-179,1636.03
62,-179,1674.17
63,-179,1711.69
64,-179,1748.58
65,-179,1784.83
66,-179,1820.44
67,-179,1855.4
68,-179,1889.7
69,-179,1923.33
70,-179,1956.29
71,-179,1988.57
72,-179,2020.16
73,-179,2051.06
74,-179,2081.27
75,-179,2110.77
76,-179,2139.57
77,-179,2167.65
78,-179,2195.02
79,-179,2221.67
80,-179,2247.59
81,-179,2272.79
82,-179,2297.25
83,-179,2320.97
84,-179,2343.96
85,-179,2366.21
86,-179,2387.71
87,-179,2408.47
88,-179,2428.47
89,-179,2447.73
90,-179,2466.23
91,-179,2483.98
92,-179,2500.97
93,-179,2517.21
94,-179,2532.68
95,-179,2547.4
96,-179,2561.36
97,-179,2574.56
98,-179,2587
99,-179,2598.68
100,-179,2609.59
101,-179,2619.75
102,-179,2629.15
103,-179,2637.78
104,-179,2645.66
105,-179,2652.77
106,-179,2659.13
107,-179,2664.74
108,-179,2669.58
109,-179,2673.68
110,-179,2677.02
111,-179,2679.6
112,-179,2681.44
113,-179,2682.53
114,-179,2682.87
115,-179,2682.46
116,-179,2681.32
117,-179,2679.43
118,-179,2676.8
119,-179,2673.44
120,-179,2669.34
121,-179,2664.51
122,-179,2658.95
123,-179,2652.67
124,-179,2645.66
125,-179,2637.93
126,-179,2629.48
127,-179,2620.31
128,-179,2610.44
129,-179,2599.85
130,-179,2588.56
131,-179,2576.56
132,-179,2563.86
133,-179,2550.47
134,-179,2536.39
135,-179,2521.61
136,-179,2506.15
137,-179,2490.01
138,-179,2473.18
139,-179,2455.69
140,-179,2437.52
141,-179,2418.68
142,-179,2399.19
143,-179,2379.03
144,-179,2358.22
145,-179,2336.75
146,-179,2314.65
147,-179,2291.9
148,-179,2268.51
149,-179,2244.49
150,-179,2219.84
151,-179,2194.57
152,-179,2168.67
153,-179,2142.17
154,-179,2115.06
155,-179,2087.34
156,-179,2059.03
157,-179,2030.12
158,-179,2000.62
159,-179,1970.55
160,-179,1939.89
161,-179,1908.67
162,-179,1876.88
163,-179,1844.53
164,-179,1811.63
165,-179,1778.19
166,-179,1744.2
167,-179,1709.68
168,-179,1674.64
169,-179,1639.07
170,-179,1602.99
171,-179,1566.4
172,-179,1529.32
173,-179,1491.74
174,-179,1453.68
175,-179,1415.14
176,-179,1376.13
177,-179,1336.67
178,-179,1296.75
179,-179,1256.38
180,-179,1215.58
-180,-178,1142.85
-179,-178,1105.94
-178,-178,1068.57
-177,-178,1030.75
-176,-178,992.465
-175,-178,953.735
-174,-178,914.561
-173,-178,874.947
-172,-178,834.899
-171,-178,794.422
-170,-178,753.523
-169,-178,712.206
-168,-178,670.479
-167,-178,628.347
-166,-178,585.818
-165,-178,542.899
-164,-178,499.598
-163,-178,455.922
-162,-178,411.879
-161,-178,367.477
-160,-178,322.726
-159,-178,277.635
-158,-178,232.212
-157,-178,186.468
-156,-178,140.413
-155,-178,94.056
-154,-178,47.4089
-153,-178,0.482324
-152,-178,-46.7123
-151,-178,-94.1634
-150,-178,-141.859
-149,-178,-189.787
-148,-178,-237.934
-147,-178,-286.288
-146,-178,-334.835
-145,-178,-383.562
-144,-178,-432.454
-143,-178,-481.499
-142,-178,-530.68
-141,-178,-579.983
-140,-178,-629.394
-139,-178,-678.896
-138,-178,-728.475
-137,-178,-778.113
-136,-178,-827.795
-135,-178,-877.504
-134,-178,-927.224
-133,-178,-976.938
-132,-178,-1026.63
-131,-178,-1076.27
-130,-178,-1125.86
-129,-178,-1175.38
-128,-178,-1224.79
-127,-178,-1274.09
-126,-178,-1323.26
-125,-178,-1372.28
-124,-178,-1421.13
-123,-178,-1469.79
-122,-178,-1518.24
-121,-178,-1566.47
-120,-178,-1614.44
-119,-178,-1662.15
-118,-178,-1709.57
-117,-178,-1756.69
-116,-178,-1803.48
-115,-178,-1849.92
-114,-178,-1895.99
-113,-178,-1941.68
-112,-178,-1986.96
-111,-178,-2031.81
-110,-178,-2076.22
-109,-178,-2120.16
-108,-178,-2163.61
-107,-178,-2206.55
-106,-178,-2248.96
-105,-178,-2290.83
-104,-178,-2332.12
-103,-178,-2372.83
-102,-178,-2412.93
-101,-178,-2452.4
-100,-178,-2491.23
-99,-178,-2529.39
-98,-178,-2566.86
-97,-178,-2603.63
-96,-178,-2639.68
-95,-178,-2674.98
-94,-178,-2709.52
-93,-178,-2743.28
-92,-178,-2776.25
-91,-178,-2808.4
-90,-178,-2839.72
-89,-178,-2870.19
-88,-178,-2899.8
-87,-178,-2928.52
-86,-178,-2956.34
-85,-178,-2983.25
-84,-178,-3009.23
-83,-178,-3034.27
-82,-178,-3058.34
-81,-178,-3081.44
-80,-178,-3103.55
-79,-178,-3124.66
-78,-178,-3144.76
-77,-178,-3163.83
-76,-178,-3181.86
-75,-178,-3198.84
-74,-178,-3214.75
-73,-178,-3229.6
-72,-178,-3243.36
-71,-178,-3256.02
-70,-178,-3267.59
-69,-178,-3278.04
-68,-178,-3287.38
-67,-178,-3295.59
-66,-178,-3302.66
-65,-178,-3308.6
-64,-178,-3313.39
-63,-178,-3317.03
-62,-178,-3319.51
-61,-178,-3320.84
-60,-178,-3321
-59,-178,-3319.99
-58,-178,-3317.82
-57,-178,-3314.47
-56,-178,-3309.95
-55,-178,-3304.27
-54,-178,-3297.41
-53,-178,-3289.38
-52,-178,-3280.18
-51,-178,-3269.81
-50,-178,-3258.28
-49,-178,-3245.58
-48,-178,-3231.73
-47,-178,-3216.73
-46,-178,-3200.58
-45,-178,-3183.29
-44,-178,-3164.86
-43,-178,-3145.3
-42,-178,-3124.63
-41,-178,-3102.84
-40,-178,-3079.95
-39,-178,-3055.97
-38,-178,-3030.9
-37,-178,-3004.76
-36,-178,-2977.56
-35,-178,-2949.3
-34,-178,-2920.02
-33,-178,-2889.71
-32,-178,-2858.38
-31,-178,-2826.07
-30,-178,-2792.77
-29,-178,-2758.5
-28,-178,-2723.29
-27,-178,-2687.14
-26,-178,-2650.07
-25,-178,-2612.11
-24,-178,-2573.26
-23,-178,-2533.55
-22,-178,-2492.99
-21,-178,-2451.61
-20,-178,-2409.42
-19,-178,-2366.44
-18,-178,-2322.69
-17,-178,-2278.2
-16,-178,-2232.99
-15,-178,-2187.07
-14,-178,-2140.47
-13,-178,-2093.21
-12,-178,-2045.32
-11,-178,-1996.8
-10,-178,-1947.7
-9,-178,-1898.03
-8,-178,-1847.81
-7,-178,-1797.07
-6,-178,-1745.83
-5,-178,-1694.12
-4,-178,-1641.95
-3,-178,-1589.36
-2,-178,-1536.37
-1,-178,-1483
0,-178,-1429.28
1,-178,-1375.24
2,-178,-1320.88
3,-178,-1266.25
4,-178,-1211.37
5,-178,-1156.25
6,-178,-1100.93
7,-178,-1045.43
8,-178,-989.776
9,-178,-933.99
10,-178,-878.096
11,-178,-822.121
12,-178,-766.087
13,-178,-710.019
14,-178,-653.941
15,-178,-597.876
16,-178,-541.848
17,-178,-485.88
18,-178,-429.995
19,-178,-374.216
20,-178,-318.566
21,-178,-263.066
22,-178,-207.74
23,-178,-152.608
24,-178,-97.6926
25,-178,-43.0141
26,-178,11.4063
27,-178,65.5484
28,-178,119.392
29,-178,172.917
30,-178,226.105
31,-178,278.936
32,-178,331.393
33,-178,383.456
34,-178,435.108
35,-178,486.332
36,-178,537.111
37,-178,587.428
38,-178,637.267
39,-178,686.613
40,-178,735.451
41,-178,783.766
42,-178,831.544
43,-178,878.771
44,-178,925.434
45,-178,971.519
46,-178,1017.02
47,-178,1061.91
48,-178,1106.19
49,-178,1149.85
50,-178,1192.88
51,-178,1235.26
52,-178,1276.99
53,-178,1318.06
54,-178,1358.45
55,-178,1398.17
56,-178,1437.2
57,-178,1475.53
58,-178,1513.17
59,-178,1550.1
60,-178,1586.32
61,-178,1621.82
62,-178,1656.59
63,-178,1690.64
64,-178,1723.96
65,-178,1756.55
66,-178,1788.39
67,-178,1819.5
68,-178,1849.86
69,-178,1879.48
70,-178,1908.35
71,-178,1936.47
72,-178,1963.84
73,-178,1990.46
74,-178,2016.33
75,-178,2041.46
76,-178,2065.83
77,-178,2089.45
78,-178,2112.33
79,-178,2134.46
80,-178,2155.84
81,-178,2176.48
82,-178,2196.38
83,-178,2215.54
84,-178,2233.96
85,-178,2251.65
86,-178,2268.61
87,-178,2284.84
88,-178,2300.35
89,-178,2315.14
90,-178,2329.21
91,-178,2342.56
92,-178,2355.21
93,-178,2367.15
94,-178,2378.39
95,-178,2388.94
96,-178,2398.79
97,-178,2407.96
98,-178,2416.44
99,-178,2424.24
100,-178,2431.37
101,-178,2437.83
102,-178,2443.63
103,-178,2448.77
104,-178,2453.25
105,-178,2457.09
106,-178,2460.27
107,-178,2462.82
108,-178,2464.73
109,-178,2466.02
110,-178,2466.67
111,-178,2466.71
112,-178,2466.13
113,-178,2464.93
114,-178,2463.13
115,-178,2460.72
116,-178,2457.72
117,-178,2454.12
118,-178,2449.93
119,-178,2445.16
120,-178,2439.8
121,-178,2433.86
122,-178,2427.35
123,-178,2420.26
124,-178,2412.61
125,-178,2404.4
126,-178,2395.62
127,-178,2386.29
128,-178,2376.4
129,-178,2365.96
130,-178,2354.97
131,-178,2343.43
132,-178,2331.35
133,-178,2318.73
134,-178,2305.57
135,-178,2291.88
136,-178,2277.65
137,-178,2262.89
138,-178,2247.59
139,-178,2231.77
140,-178,2215.42
141,-178,2198.55
142,-178,2181.15
143,-178,2163.23
144,-178,2144.79
145,-178,2125.83
146,-178,2106.36
147,-178,2086.36
148,-178,2065.85
149,-178,2044.82
150,-178,2023.28
151,-178,2001.23
152,-178,1978.66
153,-178,1955.58
154,-178,1931.99
155,-178,1907.9
156,-178,1883.29
157,-178,1858.17
158,-178,1832.55
159,-178,1806.42
160,-178,1779.78
161,-178,1752.64
162,-178,1725
163,-178,1696.85
164,-178,1668.2
165,-178,1639.05
166,-178,1609.4
167,-178,1579.26
168,-178,1548.62
169,-178,1517.48
170,-178,1485.85
171,-178,1453.72
172,-178,1421.11
173,-178,1388.01
174,-178,1354.42
175,-178,1320.35
176,-178,1285.8
177,-178,1250.78
178,-178,1215.27
179,-178,1179.3
180,-178,1142.85
-180,-177,1069.46
-179,-177,1036.88
-178,-177,1003.8
-177,-177,970.213
-176,-177,936.119
-175,-177,901.518
-174,-177,866.41
-173,-177,830.796
-172,-177,794.677
-171,-177,758.053
-170,-177,720.926
-169,-177,683.299
-168,-177,645.173
-167,-177,606.551
-166,-177,567.436
-165,-177,527.832
-164,-177,487.742
-163,-177,447.172
-162,-177,406.126
-161,-177,364.61
-160,-177,322.628
-159,-177,280.188
-158,-177,237.296
-157,-177,193.959
-156,-177,150.185
-155,-177,105.981
-154,-177,61.3575
-153,-177,16.3222
-152,-177,-29.115
-151,-177,-74.9442
-150,-177,-121.155
-149,-177,-167.736
-148,-177,-214.676
-147,-177,-261.963
-146,-177,-309.584
-145,-177,-357.528
-144,-177,-405.779
-143,-177,-454.325
-142,-177,-503.152
-141,-177,-552.244
-140,-177,-601.586
-139,-177,-651.163
-138,-177,-700.958
-137,-177,-750.955
-136,-177,-801.137
-135,-177,-851.487
-134,-177,-901.986
-133,-177,-952.618
-132,-177,-1003.36
-131,-177,-1054.2
-130,-177,-1105.11
-129,-177,-1156.08
-128,-177,-1207.08
-127,-177,-1258.1
-126,-177,-1309.11
-125,-177,-1360.09
-124,-177,-1411.03
-123,-177,-1461.89
-122,-177,-1512.67
-121,-177,-1563.32
-120,-177,-1613.84
-119,-177,-1664.2
-118,-177,-1714.38
-117,-177,-1764.35
-116,-177,-1814.1
-115,-177,-1863.59
-114,-177,-1912.8
-113,-177,-1961.72
-112,-177,-2010.31
-111,-177,-2058.55
-110,-177,-2106.42
-109,-177,-2153.89
-108,-177,-2200.94
-107,-177,-2247.55
-106,-177,-2293.69
-105,-177,-2339.34
-104,-177,-2384.46
-103,-177,-2429.05
-102,-177,-2473.07
-101,-177,-2516.5
-100,-177,-2559.31
-99,-177,-2601.49
-98,-177,-2643
-97,-177,-2683.82
-96,-177,-2723.94
-95,-177,-2763.32
-94,-177,-2801.95
-93,-177,-2839.8
-92,-177,-2876.84
-91,-177,-2913.06
-90,-177,-2948.44
-89,-177,-2982.94
-88,-177,-3016.56
-87,-177,-3049.26
-86,-177,-3081.04
-85,-177,-3111.86
-84,-177,-3141.7
-83,-177,-3170.56
-82,-177,-3198.4
-81,-177,-3225.21
-80,-177,-3250.97
-79,-177,-3275.67
-78,-177,-3299.28
-77,-177,-3321.79
-76,-177,-3343.19
-75,-177,-3363.45
-74,-177,-3382.56
-73,-177,-3400.5
-72,-177,-3417.28
-71,-177,-3432.85
-70,-177,-3447.23
-69,-177,-3460.39
-68,-177,-3472.32
-67,-177,-3483.02
-66,-177,-3492.47
-65,-177,-3500.65
-64,-177,-3507.57
-63,-177,-3513.22
-62,-177,-3517.58
-61,-177,-3520.66
-60,-177,-3522.44
-59,-177,-3522.92
-58,-177,-3522.1
-57,-177,-3519.96
-56,-177,-3516.52
-55,-177,-3511.77
-54,-177,-3505.7
-53,-177,-3498.31
-52,-177,-3489.61
-51,-177,-3479.6
-50,-177,-3468.28
-49,-177,-3455.65
-48,-177,-3441.71
-47,-177,-3426.48
-46,-177,-3409.95
-45,-177,-3392.13
-44,-177,-3373.02
-43,-177,-3352.65
-42,-177,-3331
-41,-177,-3308.1
-40,-177,-3283.96
-39,-177,-3258.58
-38,-177,-3231.97
-37,-177,-3204.15
-36,-177,-3175.13
-35,-177,-3144.93
-34,-177,-3113.56
-33,-177,-3081.03
-32,-177,-3047.37
-31,-177,-3012.58
-30,-177,-2976.69
-29,-177,-2939.71
-28,-177,-2901.67
-27,-177,-2862.58
-26,-177,-2822.47
-25,-177,-2781.35
-24,-177,-2739.24
-23,-177,-2696.18
-22,-177,-2652.17
-21,-177,-2607.25
-20,-177,-2561.44
-19,-177,-2514.76
-18,-177,-2467.25
-17,-177,-2418.91
-16,-177,-2369.78
-15,-177,-2319.89
-14,-177,-2269.27
-13,-177,-2217.93
-12,-177,-2165.91
-11,-177,-2113.23
-10,-177,-2059.93
-9,-177,-2006.03
-8,-177,-1951.57
-7,-177,-1896.56
-6,-177,-1841.04
-5,-177,-1785.05
-4,-177,-1728.6
-3,-177,-1671.73
-2,-177,-1614.47
-1,-177,-1556.85
0,-177,-1498.89
1,-177,-1440.64
2,-177,-1382.12
3,-177,-1323.36
4,-177,-1264.39
5,-177,-1205.24
6,-177,-1145.94
7,-177,-1086.52
8,-177,-1027.01
9,-177,-967.443
10,-177,-907.845
11,-177,-848.247
12,-177,-788.678
13,-177,-729.166
14,-177,-669.74
15,-177,-610.429
16,-177,-551.26
17,-177,-492.261
18,-177,-433.46
19,-177,-374.883
